target,target1,date,date1,is_sick,area,size,speed,x_head,y_head,rotation,x_center,y_center,temperature,temperature_speed
26,m26,10/28/20,1692,FALSE,987.5,23,1.41,0.83,0.81,0.2,0.73,0.64,38.74,0.73
26,m26,10/28/20,1692,FALSE,873,22,0.6,0.82,0.79,0.33,0.72,0.65,38.21,0.04
26,m26,10/28/20,1692,FALSE,1006,20,0.28,0.77,0.52,0,0.71,0.74,36.35,-0.1
26,m26,10/28/20,1693,FALSE,896,19,1.7,0.81,0.57,0.18,0.73,0.72,36.63,-0.19
26,m26,10/28/20,1693,FALSE,1318,0,21.02,0.81,0.71,0,0.81,0.71,35.61,-2.27
26,m26,10/28/20,1693,FALSE,906.5,24,2.21,0.78,-0.02,0,0.88,0.19,37.64,-1.66
26,m26,10/28/20,1693,FALSE,1018,24,9.68,0.96,0.44,0.15,0.83,0.38,36.93,-1.63
26,m26,10/28/20,1694,FALSE,881.5,26,7.16,1,0.24,0.26,0.88,0.4,39.71,1.5
26,m26,10/28/20,1694,FALSE,1079.5,29,7.54,1,0.22,0.07,0.89,0.48,39.28,-0.99
26,m26,10/28/20,1694,FALSE,637.5,23,6.2,0.94,0,0.45,0.82,0.11,36.62,0.53
26,m26,10/28/20,1694,FALSE,223,19,6.6,0.62,0.04,0.34,0.52,0.04,37.9,-0.27
26,m26,10/28/20,1695,FALSE,1049,21,0.57,0.76,0.32,0.12,0.77,0.57,36.32,-0.03
26,m26,10/28/20,1695,FALSE,982.5,21,0.57,0.75,0.32,0.26,0.77,0.57,36.82,0.07
26,m26,10/28/20,1695,FALSE,777,19,0.2,0.74,0.31,0.02,0.74,0.55,36.48,0.05
26,m26,10/28/20,1695,FALSE,742.5,17,1.34,0.7,0.38,0.05,0.73,0.57,37.33,1.3
26,m26,10/28/20,1696,FALSE,865,20,0.28,0.73,0.31,0,0.74,0.56,36.18,0.04
26,m26,10/28/20,1696,FALSE,854,20,0.63,0.76,0.37,0.17,0.73,0.61,36.65,0.05
26,m26,10/28/20,1696,FALSE,827,21,1,0.75,0.39,0,0.73,0.65,36.2,0.28
26,m26,10/28/20,1696,FALSE,1134.5,26,1.08,0.91,0.48,0.17,0.78,0.61,35.84,-0.1
26,m26,10/28/20,1697,FALSE,1142.5,25,1.61,0.92,0.54,0.01,0.79,0.61,35.53,0
26,m26,10/28/20,1697,FALSE,827.5,23,5.4,1,0.37,0.32,0.88,0.46,38.79,1.15
26,m26,10/28/20,1697,FALSE,1086,28,2.41,1,0.49,0.24,0.87,0.31,35.78,-0.99
26,m26,10/28/20,1697,FALSE,581.5,20,3.85,0.7,0.26,0.37,0.71,0.51,37.53,0.05
26,m26,10/28/20,1698,FALSE,920,21,2.91,0.87,0.67,0.54,0.76,0.68,37.59,1.05
26,m26,10/28/20,1698,FALSE,1245.5,27,0.63,1,0.29,0.3,0.87,0.44,37.92,-1.25
26,m26,10/28/20,1698,FALSE,208.5,22,15.75,0.94,0.02,0.59,0.82,0.02,35.61,-1.59
26,m26,10/28/20,1699,FALSE,1020.5,20,3.96,0.17,-0.01,0.24,0.09,0.18,37.39,0.02
26,m26,10/28/20,1699,FALSE,1062,0,5.88,0.89,0.25,0,0.89,0.25,39.8,-0.6
26,m26,10/28/20,1699,FALSE,926,22,0.2,0.73,0.14,0.18,0.8,0.36,38.31,-0.07
26,m26,10/28/20,1699,FALSE,825.5,22,0.82,0.96,0.52,0.49,0.86,0.39,38.69,1.53
26,m26,10/28/20,1700,FALSE,1059,23,17.49,0.92,0.83,1.3,0.8,0.76,38.07,0.02
26,m26,10/28/20,1700,FALSE,669,20,2.81,0.85,0.39,0.23,0.76,0.51,39.43,-0.04
26,m26,10/28/20,1700,FALSE,889.5,24,40.09,0.85,0.6,0.27,0.72,0.7,37.27,-3.94
26,m26,10/28/20,1700,FALSE,1015,31,23.93,0.07,0.93,1.92,0.21,0.7,38.61,-1.94
26,m26,10/28/20,1701,FALSE,681,17,0.89,0.53,0.32,0,0.59,0.48,39.15,0.38
26,m26,10/28/20,1701,FALSE,396,18,2.2,0.7,0.65,0,0.62,0.5,40.05,0.06
26,m26,10/29/20,1701,FALSE,3084.5,35,47.88,0.61,-0.02,0.23,0.51,0.35,39.05,-0.09
26,m26,10/29/20,1701,FALSE,570.5,18,0.89,0.04,0.98,0.18,0.12,0.85,36.38,0
26,m26,10/29/20,1702,FALSE,1192.5,22,75.13,0.67,0.68,2.82,0.57,0.51,36.25,-1.61
26,m26,10/29/20,1702,FALSE,731,22,4,0.16,0.92,0.08,0.28,0.85,40.37,1.52
26,m26,10/29/20,1702,FALSE,1056.5,29,44.69,0.24,0.58,0.76,0.17,0.25,38.85,1.42
26,m26,10/29/20,1702,FALSE,864,21,5,0.23,-0.02,0,0.17,0.21,36.36,-0.1
26,m26,10/29/20,1703,FALSE,756.5,19,5.13,0.24,-0.02,0.22,0.2,0.2,38.24,0.72
26,m26,10/29/20,1703,FALSE,870.5,22,7.59,0.24,0.05,0,0.18,0.3,37.86,-1.17
26,m26,10/29/20,1703,FALSE,760,29,12.3,0.33,-0.01,1.19,0.18,0.1,37.44,0.55
26,m26,10/29/20,1703,FALSE,841,16,6.28,0.11,1.01,0.3,0.13,0.81,37.63,0.13
26,m26,10/29/20,1704,FALSE,901,27,13.92,0.33,-0.01,1.31,0.2,0.14,37.33,-0.23
26,m26,10/29/20,1704,FALSE,1217.5,32,48.92,0.26,0.87,0.41,0.16,0.54,39.41,-1.21
26,m26,10/29/20,1704,FALSE,395,19,1,0.56,0.94,0.3,0.45,0.91,40.61,0.54
26,m26,10/29/20,1704,FALSE,470.5,21,1.56,0.6,0.98,0.17,0.49,0.88,39.39,-0.04
26,m26,10/29/20,1705,FALSE,584.5,23,0.2,0.62,0.99,0,0.5,0.86,39.07,0.11
26,m26,10/29/20,1705,FALSE,641,24,0.2,0.62,0.99,0,0.5,0.86,38.51,-0.09
26,m26,10/29/20,1705,FALSE,759.5,23,0.2,0.62,0.95,0,0.5,0.86,38.26,0.02
26,m26,10/29/20,1705,FALSE,517,18,3.01,0.58,0.88,0.28,0.48,0.89,39.65,1.05
26,m26,10/29/20,1706,FALSE,426.5,15,1.46,0.56,0.94,0.73,0.48,0.88,39,0.06
26,m26,10/29/20,1706,FALSE,719.5,22,0.82,0.63,0.9,0.12,0.51,0.86,38.09,-0.04
26,m26,10/29/20,1706,FALSE,723,22,0.82,0.63,0.91,0.06,0.51,0.86,37.39,0.08
26,m26,10/29/20,1706,FALSE,704,21,0.63,0.63,0.91,0.28,0.52,0.86,38.05,-0.08
26,m26,10/29/20,1707,FALSE,605.5,20,1.28,0.61,0.92,0.34,0.51,0.86,38.03,0.74
26,m26,10/29/20,1707,FALSE,748.5,21,1.81,0.6,0.97,0.27,0.5,0.84,38.41,-0.04
26,m26,10/29/20,1707,FALSE,605.5,20,3.22,0.62,0.9,0.8,0.51,0.88,37.61,-0.19
26,m26,10/29/20,1708,FALSE,588,20,1.26,0.63,0.91,0,0.52,0.88,37.9,-0.21
26,m26,10/29/20,1708,FALSE,584.5,20,0.72,0.63,0.9,0.12,0.52,0.88,37.77,-0.03
26,m26,10/29/20,1708,FALSE,887,22,1.9,0.59,0.86,0.16,0.47,0.84,36.64,-0.75
26,m26,10/29/20,1708,FALSE,512,18,0.4,0.6,0.89,0.31,0.5,0.88,38.26,-0.19
26,m26,10/29/20,1709,FALSE,787,22,0.8,0.63,0.84,0.19,0.51,0.85,36.74,-0.11
26,m26,10/29/20,1709,FALSE,1013,24,0.82,0.63,0.89,0,0.49,0.84,37.86,-0.19
26,m26,10/29/20,1709,FALSE,1069.5,23,0.72,0.61,0.8,0,0.48,0.82,37.88,-0.04
26,m26,10/29/20,1709,FALSE,996,22,0.63,0.59,0.81,0.35,0.47,0.81,38.66,0.28
26,m26,10/29/20,1710,FALSE,1001,22,0.89,0.56,0.71,0.17,0.44,0.82,37.54,-0.4
26,m26,10/29/20,1710,FALSE,765.5,22,2.33,0.35,1.01,2.95,0.44,0.82,40.14,0.8
26,m26,10/29/20,1710,FALSE,1309,27,0.45,0.96,0.48,0.23,0.81,0.48,35.13,-0.23
26,m26,10/29/20,1710,FALSE,729,22,2.86,0.61,0.82,0,0.49,0.88,39.9,-0.32
26,m26,10/29/20,1711,FALSE,821,17,1.26,0.39,0.74,2.88,0.48,0.82,39.19,-0.31
26,m26,10/29/20,1711,FALSE,765,0,1.97,0.49,0.81,0,0.49,0.81,40.27,1.82
26,m26,10/29/20,1711,FALSE,937.5,19,0.45,0.56,0.7,0.26,0.47,0.81,38.51,-0.11
26,m26,10/29/20,1711,FALSE,1016,25,0.63,0.59,1.01,2.86,0.48,0.81,38.09,-0.19
26,m26,10/29/20,1712,FALSE,1042,23,0.57,0.6,0.9,0.16,0.48,0.82,38.74,-0.09
26,m26,10/29/20,1712,FALSE,1067.5,27,0.45,0.65,0.95,0,0.51,0.82,37.77,0
26,m26,10/29/20,1712,FALSE,837,22,2.28,0.57,0.83,0,0.45,0.86,38.43,-0.51
26,m26,10/29/20,1712,FALSE,881.5,22,0.28,0.58,0.89,0.37,0.46,0.84,39.11,0.94
26,m26,10/29/20,1713,FALSE,974.5,22,0.2,0.52,1,0.26,0.44,0.8,37.88,-0.08
26,m26,10/29/20,1713,FALSE,939,20,1,0.56,0.86,0,0.45,0.84,37.39,-0.19
26,m26,10/29/20,1713,FALSE,787.5,22,0.2,0.58,0.94,0,0.46,0.85,38.19,-0.05
26,m26,10/29/20,1713,FALSE,1119,24,0.82,0.58,0.93,0.07,0.46,0.81,38.11,-0.1
26,m26,10/29/20,1714,FALSE,1008,19,1.44,0.35,0.73,0.32,0.44,0.82,38.36,-0.04
26,m26,10/29/20,1714,FALSE,1018,26,0.2,0.58,0.97,0,0.45,0.81,38.15,0.42
26,m26,10/29/20,1714,FALSE,839,21,3.58,0.56,0.87,2.98,0.44,0.85,39.07,0.52
26,m26,10/29/20,1714,FALSE,666.5,27,55.04,0.58,1,0.43,0.44,0.86,39.32,0.53
26,m26,10/29/20,1715,FALSE,1238,23,12.43,0.79,0.06,0,0.87,0.29,35.4,-4.05
26,m26,10/29/20,1715,FALSE,937,25,4,0.8,0.16,0.22,0.89,0.4,38.23,-0.92
26,m26,10/29/20,1715,FALSE,580.5,16,2.53,0.36,1.01,0,0.42,0.85,38.68,-0.79
26,m26,10/29/20,1715,FALSE,493,17,3.85,0.53,0.89,0.31,0.44,0.89,39.64,0.66
26,m26,10/29/20,1716,FALSE,744,0,0.2,0.5,0.79,0,0.5,0.79,37.86,-0.02
26,m26,10/29/20,1716,FALSE,834.5,0,0.4,0.5,0.78,0,0.5,0.78,37.88,-0.02
26,m26,10/29/20,1716,FALSE,706,0,1.81,0.5,0.76,0,0.5,0.76,39.04,-0.09
26,m26,10/29/20,1717,FALSE,1356.5,0,0.82,0.49,0.76,0,0.49,0.76,37.1,-0.02
26,m26,10/29/20,1717,FALSE,1363.5,0,0.82,0.49,0.76,0,0.49,0.76,37.69,0.11
26,m26,10/29/20,1717,FALSE,1355,28,8.41,0.9,0.13,0.56,0.92,0.48,36.58,-0.75
26,m26,10/29/20,1717,FALSE,828.5,21,6.2,0.8,0.18,0.38,0.88,0.39,37.92,-0.52
26,m26,10/29/20,1718,FALSE,840,22,8.66,0.87,0.08,0.33,0.91,0.34,38.47,0.27
26,m26,10/29/20,1718,FALSE,1099,30,15.94,1,0.72,0,0.87,0.5,38.21,0.98
26,m26,10/29/20,1718,FALSE,1113,29,11.81,1,0.7,0,0.88,0.46,38.07,-1.98
26,m26,10/29/20,1718,FALSE,1197.5,30,7.88,0.62,0.44,0.69,0.49,0.2,39.88,1.56
26,m26,10/29/20,1719,FALSE,1172,29,3.65,0.81,0.21,0.18,0.9,0.51,39.3,0.42
26,m26,10/29/20,1719,FALSE,762,23,5.69,0.83,0.25,0.38,0.89,0.51,40.49,1.72
26,m26,10/29/20,1719,FALSE,326.5,12,2.41,0.12,1,0.43,0.17,0.89,40.97,-0.32
26,m26,10/29/20,1719,FALSE,974.5,25,13.75,0.9,0.24,0.96,0.83,0.51,37.97,-1.3
26,m26,10/29/20,1720,FALSE,724,20,3.81,0.91,0.64,1.09,0.81,0.54,38.66,1.02
26,m26,10/29/20,1720,FALSE,821,21,0.57,0.91,0.75,0,0.82,0.57,37.75,0.07
26,m26,10/29/20,1720,FALSE,841,21,0.57,0.91,0.75,2.88,0.82,0.57,37.5,0.19
26,m26,10/29/20,1720,FALSE,929,19,0.45,0.76,0.42,0.31,0.81,0.62,36.37,0.09
26,m26,10/29/20,1721,FALSE,999.5,20,0.4,0.75,0.4,0.15,0.8,0.62,36.07,0
26,m26,10/29/20,1721,FALSE,927.5,20,0.82,0.74,0.43,0,0.81,0.64,35.97,-0.06
26,m26,10/29/20,1721,FALSE,1053.5,23,0.63,0.92,0.77,0.16,0.82,0.61,35.65,-0.11
26,m26,10/29/20,1721,FALSE,889,18,0.63,0.74,0.46,0.14,0.82,0.61,35.73,0
26,m26,10/29/20,1722,FALSE,1184.5,22,0.89,0.78,0.3,0,0.81,0.57,36.13,-0.03
26,m26,10/29/20,1722,FALSE,1225,22,1.44,0.78,0.31,0.17,0.81,0.57,36.47,-0.13
26,m26,10/29/20,1722,FALSE,1446.5,24,1.8,0.79,0.3,0,0.8,0.6,35.94,0.08
26,m26,10/29/20,1722,FALSE,1505,24,0.45,0.75,0.36,0.22,0.81,0.62,35.29,-0.11
26,m26,10/29/20,1723,FALSE,1348.5,25,0.2,0.95,0.64,0.1,0.81,0.6,35.52,0.08
26,m26,10/29/20,1723,FALSE,1340,26,0.57,0.95,0.78,0,0.82,0.62,35.57,0.13
26,m26,10/29/20,1723,FALSE,1294,26,1.26,0.96,0.76,0.05,0.82,0.62,36.05,-0.04
26,m26,10/29/20,1723,FALSE,1166,27,99.85,0.33,0.61,0.96,0.19,0.48,38.91,-0.29
26,m26,10/29/20,1724,FALSE,467.5,17,2.68,0.21,1.01,0.37,0.28,0.88,36.85,0.59
26,m26,10/29/20,1724,FALSE,977.5,18,13.4,0.17,1.01,1.64,0.19,0.79,36.34,-1.98
26,m26,10/29/20,1724,FALSE,1364.5,30,2.28,0.93,0.06,0.18,0.93,0.44,36.33,-0.74
26,m26,10/29/20,1724,FALSE,907.5,22,5.37,0.17,0.71,0.18,0.13,0.45,36.07,0.06
26,m26,10/29/20,1725,FALSE,739.5,21,0.28,0.14,0.82,0.48,0.16,0.56,38.28,1.31
26,m26,10/29/20,1725,FALSE,759,18,0.57,0.68,0.22,0,0.73,0.42,37.86,0.72
26,m26,10/29/20,1725,FALSE,703,18,1.4,0.68,0.2,0,0.72,0.4,37.8,0.68
26,m26,10/29/20,1726,FALSE,576,15,3.2,0.75,0.28,0.31,0.72,0.45,38.2,-0.07
26,m26,10/29/20,1726,FALSE,875,25,3.23,0.92,0.56,0.22,0.78,0.49,38.51,1.03
26,m26,10/29/20,1726,FALSE,803,21,0.72,0.69,0.17,0.15,0.72,0.42,36.47,-1.3
26,m26,10/29/20,1726,FALSE,566,18,0.28,0.71,0.19,0.25,0.71,0.41,39.32,0.5
26,m26,10/29/20,1727,FALSE,779,20,0.57,0.71,0.18,0.27,0.72,0.42,36.97,0.07
26,m26,10/29/20,1727,FALSE,721.5,20,0.63,0.7,0.23,0.29,0.73,0.46,37.55,0.13
26,m26,10/29/20,1727,FALSE,868,20,0.28,0.7,0.23,0.16,0.74,0.46,36.92,-0.16
26,m26,10/29/20,1727,FALSE,930,20,0.4,0.69,0.27,0.06,0.75,0.48,35.9,0.08
26,m26,10/29/20,1728,FALSE,939.5,22,0,0.69,0.22,0,0.75,0.45,36.47,1.11
26,m26,10/29/20,1728,FALSE,759,19,1.13,0.74,0.26,0.19,0.74,0.5,36.65,-0.42
26,m26,10/29/20,1728,FALSE,767,18,3.58,0.72,0.28,0.12,0.74,0.5,37.22,-6.21
26,m26,10/29/20,1728,FALSE,944,21,0.72,0.73,0.21,0,0.73,0.48,34.79,-0.06
26,m26,10/29/20,1729,FALSE,538.5,18,2.34,0.71,0.19,0.06,0.71,0.41,35.97,0.89
26,m26,10/29/20,1729,FALSE,947.5,21,0.6,0.74,0.19,0.12,0.73,0.45,34.94,-0.08
26,m26,10/29/20,1729,FALSE,901,20,1,0.74,0.2,0.11,0.73,0.45,35.21,0.06
26,m26,10/29/20,1729,FALSE,494,16,0.28,0.72,0.29,0.14,0.71,0.49,36.69,-1.16
26,m26,10/29/20,1730,FALSE,553,17,0.28,0.72,0.33,0.12,0.71,0.54,36.58,-0.05
26,m26,10/29/20,1730,FALSE,560,17,0.2,0.72,0.34,0.11,0.71,0.55,36.24,-0.17
26,m26,10/29/20,1730,FALSE,756.5,17,0.28,0.72,0.26,0.27,0.74,0.46,35.71,-0.09
26,m26,10/29/20,1730,FALSE,878.5,17,0.45,0.71,0.27,0,0.74,0.48,34.91,0
26,m26,10/29/20,1731,FALSE,472,16,0.63,0.68,0.35,0,0.72,0.54,36.78,-0.02
26,m26,10/29/20,1731,FALSE,452,15,0.63,0.69,0.36,0,0.72,0.54,36.71,0.21
26,m26,10/29/20,1731,FALSE,878.5,20,0.4,0.72,0.25,0,0.73,0.5,35.13,0.03
26,m26,10/29/20,1731,FALSE,771.5,19,1.02,0.71,0.24,0,0.74,0.46,35.52,-0.93
26,m26,10/29/20,1732,FALSE,919,24,8.74,0.7,0.08,0,0.72,0.38,37.12,1.83
26,m26,10/29/20,1732,FALSE,1164,23,0.63,0.71,0.16,0.17,0.73,0.44,35.27,-0.02
26,m26,10/29/20,1732,FALSE,1078.5,23,0.45,0.69,0.16,0,0.73,0.44,35.42,-0.02
26,m26,10/29/20,1732,FALSE,1289.5,23,0.63,0.71,0.15,0,0.73,0.44,35.3,-0.04
26,m26,10/29/20,1733,FALSE,1212,22,0.63,0.73,0.14,0.19,0.73,0.41,34.89,-0.05
26,m26,10/29/20,1733,FALSE,1246.5,22,0.89,0.73,0.12,0,0.73,0.4,34.64,-0.04
26,m26,10/29/20,1733,FALSE,1272.5,23,0.63,0.74,0.12,0,0.73,0.41,34.98,0.07
26,m26,10/29/20,1733,FALSE,1439,23,0.45,0.73,0.12,0.01,0.73,0.41,35.73,0.89
26,m26,10/29/20,1734,FALSE,914,19,1.13,0.82,0.23,0.14,0.74,0.4,36.18,0.05
26,m26,10/29/20,1734,FALSE,1142,22,0.89,0.81,0.24,0,0.74,0.48,35.25,0
26,m26,10/29/20,1734,FALSE,1146.5,23,0.2,0.82,0.25,0,0.75,0.49,34.83,-0.02
26,m26,10/29/20,1735,FALSE,1065.5,21,0.2,0.78,0.2,0.09,0.74,0.45,35.59,-0.08
26,m26,10/29/20,1735,FALSE,1029,20,2.01,0.72,0.23,0,0.74,0.48,35.42,-1.06
26,m26,10/29/20,1735,FALSE,615,18,6.01,0.69,0.22,2.34,0.73,0.42,38.12,0.79
26,m26,10/29/20,1735,FALSE,606,16,0.63,0.81,0.53,0,0.73,0.44,36.58,0.32
26,m26,10/29/20,1736,FALSE,461,16,2.24,0.79,0.57,0,0.72,0.44,37.62,0.05
26,m26,10/29/20,1736,FALSE,604.5,15,1.26,0.73,0.24,0.23,0.72,0.42,37.68,0.84
26,m26,10/29/20,1736,FALSE,791.5,18,0.45,0.81,0.38,0,0.72,0.49,36.35,0.04
26,m26,10/29/20,1736,FALSE,663.5,17,0.28,0.72,0.28,0.33,0.76,0.46,36.07,-0.06
26,m26,10/29/20,1737,FALSE,677,18,0.45,0.72,0.28,0.23,0.76,0.48,35.86,0.12
26,m26,10/29/20,1737,FALSE,712.5,18,0.63,0.72,0.26,0,0.77,0.46,36.07,-0.02
26,m26,10/29/20,1737,FALSE,703,17,0.82,0.7,0.28,0,0.76,0.46,35.04,-0.11
26,m26,10/29/20,1737,FALSE,766,18,0.82,0.7,0.26,0,0.76,0.44,36.13,-0.26
26,m26,10/29/20,1738,FALSE,688,17,0.8,0.7,0.27,0,0.76,0.45,35.46,0
26,m26,10/29/20,1738,FALSE,722,18,0.2,0.71,0.26,0.19,0.76,0.45,35.21,-0.06
26,m26,10/29/20,1738,FALSE,738.5,18,0.2,0.71,0.26,0.05,0.76,0.45,35.42,-0.1
26,m26,10/29/20,1738,FALSE,862.5,20,1.02,0.85,0.57,0.27,0.76,0.44,34.85,-0.02
26,m26,10/29/20,1739,FALSE,804.5,21,0,0.86,0.57,0.24,0.75,0.45,34.91,0.06
26,m26,10/29/20,1739,FALSE,775,20,0.8,0.87,0.39,0.14,0.76,0.4,36.26,-0.13
26,m26,10/29/20,1739,FALSE,853,19,0.8,0.86,0.34,0.13,0.76,0.4,34.87,0
26,m26,10/29/20,1739,FALSE,945,20,0.8,0.86,0.3,0,0.76,0.4,34.33,0.05
26,m26,10/29/20,1740,FALSE,794,16,0.89,0.72,0.28,0,0.74,0.48,35.17,0.02
26,m26,10/29/20,1740,FALSE,774.5,17,0.45,0.72,0.27,0,0.74,0.48,35.82,0.04
26,m26,10/29/20,1740,FALSE,725.5,17,0.28,0.72,0.28,0,0.74,0.49,35.76,0.07
26,m26,10/29/20,1740,FALSE,716.5,17,0.28,0.72,0.28,0,0.74,0.49,36.28,-0.17
26,m26,10/29/20,1741,FALSE,674.5,18,1.84,0.72,0.21,0.19,0.73,0.44,36.14,0.19
26,m26,10/29/20,1741,FALSE,1451.5,23,0.89,0.68,0.23,0.25,0.74,0.48,35.57,-0.37
26,m26,10/29/20,1741,FALSE,473.5,23,18.42,0.99,0.38,1.15,0.87,0.5,37.42,1.54
26,m26,10/29/20,1741,FALSE,1193,23,3.35,0.78,0.13,0.14,0.74,0.4,35.86,0.73
26,m26,10/29/20,1742,FALSE,1254,22,1.26,0.75,0.15,0.1,0.73,0.42,35.15,-0.04
26,m26,10/29/20,1742,FALSE,1109.5,21,0.8,0.71,0.26,0,0.76,0.5,35.99,0.04
26,m26,10/29/20,1742,FALSE,1178.5,24,0.63,0.88,0.64,0.29,0.77,0.46,36.26,0.1
26,m26,10/29/20,1742,FALSE,1000,23,0.82,0.86,0.57,0,0.74,0.44,35.9,-0.15
26,m26,10/29/20,1743,FALSE,1189,23,0.2,0.86,0.61,0,0.75,0.46,35,0.06
26,m26,10/29/20,1743,FALSE,1113,23,0,0.87,0.56,0,0.75,0.45,35.44,-0.02
26,m26,10/29/20,1743,FALSE,844,20,0.2,0.85,0.56,0.17,0.75,0.46,35.88,-0.07
26,m26,10/29/20,1744,FALSE,965,19,0.63,0.68,0.28,0,0.73,0.49,35.46,-0.21
26,m26,10/29/20,1744,FALSE,930,20,0.63,0.68,0.27,0.15,0.73,0.49,34.92,0
26,m26,10/29/20,1744,FALSE,898.5,19,0.4,0.67,0.3,0,0.73,0.5,34.77,-0.06
26,m26,10/29/20,1744,FALSE,933,20,0.63,0.67,0.28,0.07,0.73,0.49,34.52,0.03
26,m26,10/29/20,1745,FALSE,959,20,0.72,0.68,0.25,0,0.73,0.48,34.26,-0.02
26,m26,10/29/20,1745,FALSE,787.5,18,0.63,0.68,0.29,0.19,0.73,0.49,35.06,0.15
26,m26,10/29/20,1745,FALSE,802,20,3.79,0.69,0.27,0.2,0.75,0.48,35.04,0.59
26,m26,10/29/20,1745,FALSE,693,18,1.6,0.67,0.19,0,0.71,0.4,34.8,0.02
26,m26,10/29/20,1746,FALSE,685,18,0.2,0.68,0.19,0,0.71,0.4,35.15,0.08
26,m26,10/29/20,1746,FALSE,700,18,0.63,0.68,0.18,0,0.72,0.39,34.86,0.14
26,m26,10/29/20,1746,FALSE,514.5,16,0.28,0.67,0.21,0,0.71,0.39,36.14,0.22
26,m26,10/29/20,1746,FALSE,791.5,18,1,0.81,0.3,0,0.73,0.45,35.13,-0.17
26,m26,10/29/20,1747,FALSE,685,18,13.58,0.81,0.37,0.65,0.72,0.45,36.76,1.03
26,m26,10/29/20,1747,FALSE,620.5,17,2.04,0.73,0.18,0,0.76,0.38,36.16,0
26,m26,10/29/20,1747,FALSE,1036.5,24,2.16,0.86,0.22,0,0.92,0.49,36.33,0.76
26,m26,10/29/20,1747,FALSE,1158,21,0.89,0.83,0.27,0.24,0.77,0.5,33.59,0.7
26,m26,10/29/20,1748,FALSE,718.5,18,1.44,0.69,0.3,0,0.76,0.48,36.73,-0.39
26,m26,10/29/20,1748,FALSE,616,17,1.61,0.7,0.28,0,0.74,0.46,37.72,0.41
26,m26,10/29/20,1748,FALSE,956.5,20,0.63,0.86,0.61,0.29,0.77,0.46,35.46,0.1
26,m26,10/29/20,1748,FALSE,865,17,0.63,0.7,0.34,3,0.77,0.49,35.94,-0.11
26,m26,10/29/20,1749,FALSE,860.5,18,0.28,0.7,0.32,0.27,0.76,0.49,35.86,0
26,m26,10/29/20,1749,FALSE,833,18,0.63,0.7,0.33,0.07,0.77,0.49,36.58,0.15
26,m26,10/29/20,1749,FALSE,826.5,19,0.63,0.85,0.64,0.17,0.77,0.49,36.47,0.06
26,m26,10/29/20,1749,FALSE,738.5,17,0.72,0.7,0.32,0,0.77,0.48,36.41,0.08
26,m26,10/29/20,1750,FALSE,1117.5,22,0.82,0.7,0.22,0,0.76,0.46,34.56,-0.02
26,m26,10/29/20,1750,FALSE,945,19,0.2,0.69,0.32,0,0.76,0.5,36.13,-0.41
26,m26,10/29/20,1750,FALSE,1016.5,20,0.6,0.69,0.31,0,0.77,0.5,35.25,-0.06
26,m26,10/29/20,1750,FALSE,993.5,23,1.08,0.88,0.69,0.2,0.78,0.51,35.53,-0.02
26,m26,10/29/20,1751,FALSE,1019,23,0.63,0.88,0.69,0,0.78,0.51,35.1,-0.09
26,m26,10/29/20,1751,FALSE,1082.5,24,0.72,0.9,0.6,0.18,0.78,0.48,35.82,0.09
26,m26,10/29/20,1751,FALSE,1196,24,0.57,0.89,0.64,0.19,0.78,0.48,34.96,0.05
26,m26,10/29/20,1751,FALSE,1240.5,23,0.57,0.87,0.65,0.2,0.77,0.48,34.7,-0.03
26,m26,10/29/20,1752,FALSE,1094,23,0.57,0.9,0.56,0.2,0.78,0.48,35.52,-0.05
26,m26,10/29/20,1752,FALSE,927,21,0.4,0.88,0.57,0,0.77,0.45,35.86,-0.04
26,m26,10/29/20,1752,FALSE,1094,18,0.45,0.69,0.26,2.41,0.76,0.42,34.64,-0.17
26,m26,10/29/20,1753,FALSE,968,20,0.57,0.7,0.3,0,0.78,0.48,34.58,-0.15
26,m26,10/29/20,1753,FALSE,1140,26,0.45,0.88,0.69,0,0.78,0.46,34.87,-0.04
26,m26,10/29/20,1753,FALSE,825.5,20,0.45,0.7,0.29,0,0.77,0.49,35.86,0.02
26,m26,10/29/20,1753,FALSE,1009,26,2.79,0.96,0.7,0.28,0.84,0.51,37.64,0
26,m26,10/30/20,1754,FALSE,599.5,16,8.54,0.79,-0.02,0.35,0.73,0.14,37.29,0.3
26,m26,10/30/20,1754,FALSE,906,0,0.45,0.78,0.81,0,0.78,0.81,36.13,-0.11
26,m26,10/30/20,1754,FALSE,593.5,16,3.82,0.82,0.21,0.27,0.82,0.41,39.54,1.18
26,m26,10/30/20,1754,FALSE,745.5,18,0.45,0.8,0.24,0.08,0.82,0.46,36.03,0.06
26,m26,10/30/20,1755,FALSE,742.5,17,0.2,0.75,0.26,0.05,0.8,0.44,36.43,0.13
26,m26,10/30/20,1755,FALSE,714,17,0.82,0.74,0.27,0.3,0.79,0.44,36.37,-0.06
26,m26,10/30/20,1755,FALSE,682.5,17,0.89,0.74,0.26,0.4,0.79,0.42,37.31,-0.02
26,m26,10/30/20,1755,FALSE,222,15,50.82,0.64,0.91,1.74,0.56,0.94,34.92,0.17
26,m26,10/30/20,1756,FALSE,768,16,0.45,0.74,0.29,0.08,0.78,0.46,35.21,0.02
26,m26,10/30/20,1756,FALSE,854,18,1.08,0.73,0.28,0,0.77,0.49,34.98,0
