target,target1,is_sick,date,area,size,speed,x_head,y_head,rotation,x_center,y_center,temperature,temperature_speed
26,m26,TRUE,11/06/20,972.67,21.04,7.82,0.54,0.4,0.31,0.5,0.48,36.69,-0.04
26,m26,TRUE,11/06/20,964.73,21.1,7.81,0.54,0.4,0.31,0.5,0.48,36.69,-0.04
26,m26,TRUE,11/06/20,956.84,21.16,7.8,0.54,0.4,0.31,0.5,0.49,36.7,-0.04
26,m26,TRUE,11/06/20,951.48,21.13,7.8,0.54,0.4,0.31,0.5,0.49,36.69,-0.04
26,m26,TRUE,11/06/20,947.45,21.09,7.8,0.54,0.4,0.31,0.5,0.49,36.7,-0.04
26,m26,TRUE,11/06/20,943.66,21.07,7.81,0.54,0.4,0.31,0.5,0.49,36.7,-0.03
26,m26,TRUE,11/06/20,937.98,21.15,7.8,0.54,0.4,0.31,0.5,0.49,36.71,-0.03
26,m26,TRUE,11/06/20,935.61,21.15,7.8,0.54,0.4,0.31,0.5,0.49,36.7,-0.03
26,m26,TRUE,11/06/20,932.25,21.14,7.79,0.54,0.41,0.3,0.5,0.49,36.7,-0.03
26,m26,TRUE,11/06/20,929.57,21.12,7.79,0.54,0.41,0.3,0.5,0.49,36.7,-0.03
26,m26,TRUE,11/06/20,926.77,21.11,7.79,0.54,0.41,0.3,0.5,0.49,36.7,-0.03
26,m26,TRUE,11/06/20,923.77,21.01,7.97,0.54,0.41,0.3,0.5,0.49,36.71,-0.03
26,m26,TRUE,11/06/20,920.46,20.98,7.98,0.54,0.41,0.3,0.49,0.49,36.72,-0.02
26,m26,TRUE,11/06/20,918.78,20.99,7.98,0.54,0.41,0.3,0.49,0.49,36.73,-0.02
26,m26,TRUE,11/06/20,919.25,21.02,7.94,0.54,0.42,0.3,0.49,0.49,36.73,-0.02
26,m26,TRUE,11/06/20,918.22,21,7.76,0.54,0.42,0.3,0.49,0.49,36.74,-0.02
26,m26,TRUE,11/06/20,921.75,21.03,7.71,0.54,0.42,0.31,0.49,0.49,36.76,-0.01
26,m26,TRUE,11/06/20,921.94,21.02,7.67,0.54,0.42,0.3,0.49,0.49,36.76,-0.02
26,m26,TRUE,11/06/20,921.57,20.96,7.67,0.54,0.42,0.3,0.49,0.49,36.76,-0.02
26,m26,TRUE,11/06/20,920.76,20.88,7.67,0.54,0.42,0.3,0.49,0.5,36.77,-0.02
26,m26,TRUE,11/06/20,920.09,20.87,7.67,0.54,0.42,0.3,0.49,0.5,36.79,-0.02
26,m26,TRUE,11/06/20,922.59,20.9,7.67,0.54,0.43,0.3,0.49,0.5,36.78,-0.03
26,m26,TRUE,11/06/20,925.83,20.93,7.67,0.54,0.43,0.3,0.49,0.5,36.79,-0.03
26,m26,TRUE,11/06/20,929.96,21.02,7.66,0.53,0.43,0.3,0.49,0.5,36.81,-0.03
26,m26,TRUE,11/06/20,921.8,21.01,7.67,0.53,0.43,0.3,0.49,0.5,36.83,-0.03
26,m26,TRUE,11/06/20,924.76,21.1,7.67,0.53,0.43,0.3,0.48,0.5,36.84,-0.03
26,m26,TRUE,11/06/20,914.79,21.08,7.67,0.53,0.43,0.31,0.48,0.5,36.87,-0.03
26,m26,TRUE,11/06/20,906.44,20.87,7.67,0.53,0.43,0.31,0.48,0.5,36.89,-0.03
26,m26,TRUE,11/06/20,900.78,20.95,7.67,0.53,0.44,0.31,0.48,0.5,36.9,-0.04
26,m26,TRUE,11/06/20,891.87,20.94,7.68,0.52,0.44,0.31,0.48,0.5,36.92,-0.04
26,m26,TRUE,11/06/20,883.95,20.69,7.67,0.52,0.44,0.31,0.48,0.5,36.94,-0.04
26,m26,TRUE,11/06/20,875.94,20.69,7.67,0.52,0.44,0.31,0.48,0.5,36.96,-0.04
26,m26,TRUE,11/06/20,868.28,20.46,7.67,0.52,0.45,0.31,0.47,0.51,36.98,-0.04
26,m26,TRUE,11/06/20,859.35,20.47,7.65,0.52,0.45,0.31,0.47,0.51,37,-0.04
26,m26,TRUE,11/06/20,853.24,20.3,7.65,0.51,0.45,0.31,0.47,0.51,37.02,-0.04
26,m26,TRUE,11/06/20,853.75,20.39,7.5,0.51,0.45,0.31,0.47,0.51,37.04,-0.04
26,m26,TRUE,11/06/20,848.3,20.21,7.5,0.51,0.46,0.31,0.47,0.51,37.05,-0.04
26,m26,TRUE,11/06/20,843.38,20.07,7.5,0.51,0.46,0.31,0.47,0.51,37.07,-0.04
26,m26,TRUE,11/06/20,838.74,19.93,7.37,0.51,0.47,0.31,0.47,0.51,37.1,-0.04
26,m26,TRUE,11/06/20,842.4,20.01,7.38,0.51,0.47,0.31,0.46,0.51,37.12,-0.04
26,m26,TRUE,11/06/20,842.78,20.09,7.34,0.51,0.47,0.31,0.46,0.51,37.14,-0.04
26,m26,TRUE,11/06/20,837.29,19.91,7.34,0.5,0.47,0.31,0.46,0.51,37.16,-0.04
26,m26,TRUE,11/06/20,837.37,19.99,7.29,0.5,0.47,0.31,0.46,0.51,37.18,-0.04
26,m26,TRUE,11/06/20,835.36,20,7.25,0.5,0.47,0.31,0.46,0.51,37.2,-0.04
26,m26,TRUE,11/06/20,835.14,20,7.22,0.5,0.48,0.31,0.46,0.51,37.22,-0.04
26,m26,TRUE,11/06/20,831.96,20.03,7.42,0.5,0.48,0.31,0.45,0.51,37.24,-0.04
26,m26,TRUE,11/06/20,834.15,20.11,7.74,0.5,0.48,0.31,0.45,0.51,37.26,-0.03
26,m26,TRUE,11/06/20,837.61,20.19,7.94,0.5,0.47,0.32,0.45,0.51,37.27,-0.04
26,m26,TRUE,11/06/20,838.95,20.19,7.91,0.49,0.47,0.32,0.45,0.51,37.29,-0.04
26,m26,TRUE,11/06/20,841.22,20.1,7.93,0.49,0.47,0.32,0.45,0.51,37.32,-0.04
26,m26,TRUE,11/06/20,842.14,20.03,7.93,0.49,0.48,0.32,0.45,0.51,37.34,-0.04
26,m26,TRUE,11/06/20,847.28,20.14,7.91,0.49,0.48,0.32,0.44,0.51,37.36,-0.04
26,m26,TRUE,11/06/20,850.72,20.22,8.02,0.49,0.47,0.33,0.44,0.51,37.38,-0.04
26,m26,TRUE,11/06/20,854.01,20.19,8.02,0.49,0.47,0.33,0.44,0.51,37.4,-0.04
26,m26,TRUE,11/06/20,856.79,20.17,8.02,0.49,0.48,0.34,0.44,0.51,37.42,-0.04
26,m26,TRUE,11/06/20,861.12,20.14,7.77,0.49,0.47,0.33,0.44,0.51,37.44,-0.04
26,m26,TRUE,11/06/20,865.59,20.08,7.77,0.49,0.48,0.33,0.44,0.51,37.46,-0.04
26,m26,TRUE,11/06/20,869.43,20.04,7.75,0.49,0.48,0.33,0.44,0.51,37.48,-0.04
26,m26,TRUE,11/06/20,870.01,19.91,7.74,0.49,0.48,0.32,0.44,0.51,37.5,-0.04
26,m26,TRUE,11/06/20,872.25,19.85,7.74,0.49,0.48,0.32,0.44,0.52,37.53,-0.04
26,m26,TRUE,11/06/20,874.04,19.78,7.73,0.49,0.48,0.32,0.44,0.52,37.55,-0.04
26,m26,TRUE,11/06/20,877.9,19.76,7.48,0.49,0.48,0.32,0.45,0.52,37.57,-0.04
26,m26,TRUE,11/06/20,881.58,19.72,7.33,0.49,0.48,0.31,0.45,0.52,37.59,-0.04
26,m26,TRUE,11/06/20,884.46,19.76,7.35,0.49,0.49,0.31,0.45,0.52,37.61,-0.03
26,m26,TRUE,11/06/20,889.08,19.81,7.36,0.49,0.48,0.31,0.45,0.52,37.62,-0.03
26,m26,TRUE,11/06/20,892.29,19.76,7.2,0.49,0.49,0.31,0.45,0.52,37.64,-0.03
26,m26,TRUE,11/06/20,895.9,19.79,7.18,0.49,0.49,0.31,0.45,0.52,37.66,-0.03
26,m26,TRUE,11/06/20,898.77,19.71,7.15,0.49,0.49,0.31,0.45,0.52,37.67,-0.03
26,m26,TRUE,11/06/20,902.46,19.68,7.15,0.5,0.48,0.3,0.45,0.52,37.69,-0.03
26,m26,TRUE,11/06/20,905.94,19.64,7.15,0.5,0.48,0.3,0.45,0.52,37.71,-0.03
26,m26,TRUE,11/06/20,907.96,19.52,7,0.5,0.48,0.3,0.45,0.52,37.72,-0.03
26,m26,TRUE,11/06/20,911.18,19.5,6.94,0.5,0.48,0.3,0.45,0.52,37.74,-0.03
26,m26,TRUE,11/06/20,914.97,19.43,6.74,0.5,0.48,0.29,0.45,0.52,37.76,-0.03
26,m26,TRUE,11/06/20,918.34,19.46,6.75,0.5,0.48,0.29,0.45,0.52,37.78,-0.03
26,m26,TRUE,11/06/20,921.17,19.36,6.71,0.5,0.49,0.29,0.45,0.52,37.8,-0.03
26,m26,TRUE,11/06/20,921.93,19.4,6.71,0.5,0.48,0.29,0.45,0.52,37.82,-0.03
26,m26,TRUE,11/06/20,922.17,19.38,6.7,0.5,0.48,0.3,0.45,0.52,37.83,-0.03
26,m26,TRUE,11/06/20,922.59,19.39,6.7,0.5,0.48,0.29,0.45,0.52,37.85,-0.03
26,m26,TRUE,11/06/20,923.35,19.42,6.94,0.5,0.48,0.28,0.45,0.51,37.88,-0.02
26,m26,TRUE,11/06/20,923.18,19.37,6.94,0.5,0.48,0.28,0.46,0.52,37.9,-0.02
26,m26,TRUE,11/06/20,925.5,19.39,6.96,0.5,0.48,0.29,0.45,0.52,37.93,-0.02
26,m26,TRUE,11/06/20,925.96,19.34,6.79,0.5,0.48,0.29,0.46,0.52,37.95,-0.02
26,m26,TRUE,11/06/20,929.7,19.38,6.78,0.5,0.48,0.28,0.46,0.52,37.97,-0.02
26,m26,TRUE,11/06/20,932.49,19.42,6.76,0.5,0.48,0.28,0.46,0.52,38,-0.02
26,m26,TRUE,11/06/20,934.5,19.38,6.61,0.5,0.48,0.27,0.46,0.52,38.02,-0.02
26,m26,TRUE,11/06/20,936.76,19.4,6.45,0.5,0.48,0.27,0.46,0.52,38.04,-0.02
26,m26,TRUE,11/06/20,938.34,19.35,6.43,0.5,0.48,0.27,0.46,0.52,38.06,-0.02
26,m26,TRUE,11/06/20,941.18,19.41,6.43,0.51,0.48,0.27,0.46,0.52,38.08,-0.02
26,m26,TRUE,11/06/20,942.08,19.38,6.43,0.51,0.48,0.27,0.46,0.52,38.11,-0.02
26,m26,TRUE,11/06/20,945.3,19.44,6.43,0.51,0.48,0.27,0.46,0.52,38.12,-0.02
26,m26,TRUE,11/06/20,948.35,19.47,6.29,0.51,0.48,0.27,0.46,0.53,38.14,-0.02
26,m26,TRUE,11/06/20,951.62,19.52,6.28,0.51,0.49,0.27,0.46,0.53,38.16,-0.02
26,m26,TRUE,11/06/20,954.76,19.57,6.27,0.51,0.49,0.27,0.46,0.53,38.18,-0.02
26,m26,TRUE,11/06/20,957.75,19.59,6.07,0.51,0.49,0.26,0.46,0.53,38.2,-0.02
26,m26,TRUE,11/06/20,960.48,19.65,6.06,0.51,0.49,0.26,0.46,0.53,38.22,-0.02
26,m26,TRUE,11/06/20,961.94,19.61,5.97,0.51,0.49,0.25,0.46,0.53,38.24,-0.02
26,m26,TRUE,11/06/20,964.25,19.71,5.78,0.51,0.49,0.25,0.46,0.53,38.26,-0.02
26,m26,TRUE,11/06/20,968.41,19.74,5.78,0.51,0.49,0.26,0.46,0.53,38.28,-0.02
26,m26,TRUE,11/06/20,972.23,19.77,5.53,0.51,0.5,0.25,0.46,0.54,38.3,-0.02
26,m26,TRUE,11/06/20,975.7,19.83,5.47,0.51,0.5,0.25,0.46,0.53,38.32,-0.02
26,m26,TRUE,11/06/20,980.42,19.9,5.4,0.52,0.5,0.25,0.46,0.53,38.34,-0.04
26,m26,TRUE,11/06/20,983.23,19.86,5.42,0.52,0.5,0.25,0.46,0.53,38.36,-0.04
26,m26,TRUE,11/06/20,985.51,19.86,5.42,0.51,0.5,0.25,0.46,0.54,38.39,-0.04
26,m26,TRUE,11/06/20,985.56,19.81,5.42,0.52,0.5,0.25,0.46,0.54,38.42,-0.04
26,m26,TRUE,11/06/20,988.82,19.84,5.42,0.52,0.5,0.25,0.46,0.54,38.44,-0.03
26,m26,TRUE,11/06/20,991.98,19.87,5.42,0.52,0.5,0.25,0.46,0.54,38.46,-0.03
26,m26,TRUE,11/06/20,992.11,19.8,5.59,0.52,0.5,0.24,0.46,0.54,38.48,-0.04
26,m26,TRUE,11/06/20,990.96,19.75,5.59,0.52,0.5,0.24,0.46,0.54,38.48,-0.04
26,m26,TRUE,11/06/20,993.51,19.84,5.56,0.52,0.5,0.24,0.46,0.54,38.47,-0.04
26,m26,TRUE,11/06/20,996.62,19.85,5.55,0.51,0.5,0.24,0.46,0.54,38.48,-0.03
26,m26,TRUE,11/06/20,994.39,19.78,5.46,0.51,0.51,0.24,0.46,0.54,38.48,-0.03
26,m26,TRUE,11/06/20,995.51,19.87,5.44,0.51,0.51,0.24,0.46,0.54,38.49,-0.03
26,m26,TRUE,11/06/20,998.38,19.91,5.38,0.51,0.51,0.24,0.46,0.54,38.49,-0.03
26,m26,TRUE,11/06/20,998.25,19.92,5.38,0.51,0.51,0.24,0.46,0.54,38.49,-0.03
26,m26,TRUE,11/06/20,998.23,19.94,5.37,0.51,0.51,0.24,0.46,0.54,38.49,-0.03
26,m26,TRUE,11/06/20,997.48,19.93,5.37,0.51,0.51,0.24,0.46,0.54,38.48,-0.03
26,m26,TRUE,11/06/20,997.72,19.94,5.38,0.51,0.51,0.24,0.46,0.54,38.48,-0.03
26,m26,TRUE,11/06/20,997.75,19.92,5.39,0.51,0.51,0.24,0.46,0.54,38.48,-0.03
26,m26,TRUE,11/06/20,998.24,19.84,5.39,0.51,0.51,0.24,0.46,0.54,38.48,-0.03
26,m26,TRUE,11/06/20,998.59,19.75,5.39,0.51,0.51,0.24,0.46,0.54,38.48,-0.03
26,m26,TRUE,11/06/20,997.21,19.68,5.38,0.51,0.51,0.24,0.46,0.54,38.49,-0.03
26,m26,TRUE,11/06/20,995.54,19.68,5.53,0.51,0.51,0.24,0.46,0.54,38.48,-0.03
26,m26,TRUE,11/06/20,996.01,19.68,5.53,0.51,0.51,0.24,0.46,0.54,38.49,-0.03
26,m26,TRUE,11/06/20,996.29,19.75,5.54,0.51,0.51,0.24,0.46,0.54,38.49,-0.02
26,m26,TRUE,11/06/20,997.18,19.75,5.54,0.51,0.51,0.24,0.46,0.54,38.49,-0.02
26,m26,TRUE,11/06/20,996.22,19.66,5.55,0.51,0.52,0.24,0.46,0.54,38.49,-0.02
26,m26,TRUE,11/06/20,996.82,19.66,5.54,0.51,0.51,0.24,0.46,0.54,38.5,-0.01
26,m26,TRUE,11/06/20,998.5,19.67,5.53,0.51,0.52,0.24,0.46,0.55,38.5,-0.01
26,m26,TRUE,11/06/20,1002.34,19.7,5.5,0.51,0.52,0.24,0.46,0.55,38.51,0
26,m26,TRUE,11/06/20,1003.58,19.7,5.29,0.51,0.52,0.23,0.46,0.55,38.51,-0.02
26,m26,TRUE,11/06/20,1005.25,19.73,5.29,0.51,0.52,0.23,0.46,0.55,38.5,-0.02
26,m26,TRUE,11/06/20,1004.18,19.73,5.29,0.51,0.52,0.23,0.46,0.55,38.5,-0.02
26,m26,TRUE,11/06/20,1001.18,19.72,5.3,0.51,0.52,0.23,0.46,0.55,38.49,-0.02
26,m26,TRUE,11/06/20,1000.43,19.71,5.31,0.51,0.52,0.23,0.46,0.55,38.5,-0.02
26,m26,TRUE,11/06/20,1000.16,19.7,5.23,0.51,0.52,0.23,0.46,0.55,38.5,-0.02
26,m26,TRUE,11/06/20,1000.09,19.77,5.23,0.51,0.52,0.23,0.46,0.55,38.49,-0.02
26,m26,TRUE,11/06/20,997.25,19.69,5.24,0.51,0.52,0.23,0.46,0.55,38.49,-0.02
26,m26,TRUE,11/06/20,995.58,19.67,5.24,0.51,0.53,0.23,0.46,0.55,38.5,-0.02
26,m26,TRUE,11/06/20,994.82,19.66,5.24,0.51,0.53,0.23,0.46,0.55,38.49,-0.02
26,m26,TRUE,11/06/20,993.37,19.59,5.44,0.51,0.53,0.23,0.46,0.55,38.5,-0.02
26,m26,TRUE,11/06/20,994.87,19.61,5.44,0.51,0.53,0.23,0.46,0.55,38.5,-0.03
26,m26,TRUE,11/06/20,995.13,19.62,5.43,0.51,0.53,0.23,0.46,0.55,38.51,-0.03
26,m26,TRUE,11/06/20,994.92,19.55,5.43,0.51,0.53,0.23,0.46,0.55,38.51,-0.03
26,m26,TRUE,11/06/20,995.2,19.49,5.43,0.51,0.53,0.23,0.46,0.55,38.51,-0.03
26,m26,TRUE,11/06/20,996.12,19.5,5.47,0.51,0.53,0.23,0.46,0.55,38.52,-0.03
26,m26,TRUE,11/06/20,995.38,19.43,5.47,0.51,0.54,0.23,0.46,0.55,38.52,-0.03
26,m26,TRUE,11/06/20,996.49,19.35,5.47,0.51,0.53,0.23,0.45,0.55,38.52,-0.03
26,m26,TRUE,11/06/20,997.15,19.33,5.47,0.51,0.53,0.23,0.46,0.55,38.52,-0.03
26,m26,TRUE,11/06/20,993.3,19.27,5.71,0.51,0.53,0.23,0.46,0.55,38.51,-0.05
26,m26,TRUE,11/06/20,991.6,19.18,5.72,0.51,0.53,0.23,0.46,0.55,38.5,-0.05
26,m26,TRUE,11/06/20,991.12,19.21,5.74,0.51,0.53,0.23,0.46,0.55,38.5,-0.05
26,m26,TRUE,11/06/20,989.68,19.19,5.73,0.51,0.54,0.23,0.46,0.55,38.5,-0.05
26,m26,TRUE,11/06/20,990.85,19.2,5.73,0.51,0.54,0.23,0.46,0.56,38.51,-0.05
26,m26,TRUE,11/06/20,991.13,19.2,5.74,0.51,0.54,0.24,0.46,0.56,38.5,-0.05
26,m26,TRUE,11/06/20,993.49,19.22,5.72,0.51,0.54,0.24,0.46,0.56,38.5,-0.05
26,m26,TRUE,11/06/20,995.3,19.25,5.72,0.51,0.54,0.24,0.46,0.56,38.5,-0.05
26,m26,TRUE,11/06/20,996.2,19.28,5.68,0.51,0.54,0.24,0.46,0.56,38.51,-0.05
26,m26,TRUE,11/06/20,998.83,19.31,5.68,0.51,0.54,0.24,0.46,0.56,38.51,-0.04
26,m26,TRUE,11/06/20,998.16,19.29,5.66,0.51,0.54,0.24,0.46,0.56,38.51,-0.04
26,m26,TRUE,11/06/20,1001.98,19.33,5.65,0.51,0.54,0.24,0.46,0.56,38.52,-0.04
26,m26,TRUE,11/06/20,1006.3,19.4,5.3,0.51,0.54,0.23,0.46,0.56,38.54,-0.02
26,m26,TRUE,11/06/20,1010.48,19.45,5.28,0.51,0.54,0.23,0.46,0.56,38.55,-0.02
26,m26,TRUE,11/06/20,1012.43,19.46,5.23,0.51,0.54,0.23,0.46,0.56,38.56,-0.03
26,m26,TRUE,11/06/20,1013.12,19.44,5.12,0.51,0.54,0.22,0.46,0.56,38.56,-0.03
26,m26,TRUE,11/06/20,1014.61,19.47,5.1,0.51,0.54,0.22,0.46,0.56,38.55,-0.03
26,m26,TRUE,11/06/20,1016.55,19.51,5.06,0.51,0.54,0.22,0.46,0.56,38.55,-0.03
26,m26,TRUE,11/06/20,1018.81,19.52,5.07,0.52,0.54,0.22,0.46,0.56,38.55,-0.03
26,m26,TRUE,11/06/20,1020.57,19.55,5.05,0.52,0.54,0.22,0.46,0.56,38.55,-0.03
26,m26,TRUE,11/06/20,1020.56,19.56,5.03,0.52,0.54,0.21,0.46,0.56,38.55,-0.04
26,m26,TRUE,11/06/20,1020.18,19.55,5.03,0.52,0.54,0.21,0.46,0.56,38.55,-0.04
26,m26,TRUE,11/06/20,1019.96,19.55,5.03,0.52,0.53,0.21,0.46,0.56,38.55,-0.04
26,m26,TRUE,11/06/20,1019.96,19.55,5.03,0.52,0.54,0.21,0.46,0.56,38.55,-0.04
26,m26,TRUE,11/06/20,1022.27,19.5,5,0.52,0.54,0.2,0.46,0.56,38.55,-0.04
26,m26,TRUE,11/06/20,1023.21,19.41,5,0.52,0.54,0.2,0.46,0.56,38.56,-0.04
26,m26,TRUE,11/06/20,1023.42,19.33,5.01,0.52,0.54,0.2,0.46,0.56,38.56,-0.04
26,m26,TRUE,11/06/20,1022.11,19.34,5,0.52,0.54,0.2,0.46,0.56,38.56,-0.04
26,m26,TRUE,11/06/20,1020.17,19.33,5.01,0.52,0.54,0.2,0.46,0.56,38.56,-0.04
26,m26,TRUE,11/06/20,1020.89,19.35,5.05,0.52,0.54,0.2,0.46,0.56,38.56,-0.04
26,m26,TRUE,11/06/20,1019.03,19.32,5.06,0.52,0.54,0.2,0.46,0.56,38.57,-0.04
26,m26,TRUE,11/06/20,1014.29,19.28,5.06,0.52,0.53,0.2,0.46,0.55,38.56,-0.03
26,m26,TRUE,11/06/20,1014.6,19.28,5.06,0.52,0.53,0.2,0.46,0.55,38.56,-0.04
26,m26,TRUE,11/06/20,1010.45,19.26,5.01,0.52,0.53,0.19,0.46,0.55,38.55,-0.03
26,m26,TRUE,11/06/20,1010.43,19.27,5.02,0.52,0.53,0.19,0.46,0.55,38.56,-0.01
26,m26,TRUE,11/06/20,1012.17,19.32,5.03,0.52,0.53,0.19,0.46,0.55,38.57,-0.01
26,m26,TRUE,11/06/20,1012.62,19.34,5.02,0.52,0.53,0.2,0.46,0.55,38.58,-0.01
26,m26,TRUE,11/06/20,1013.13,19.34,5.11,0.52,0.53,0.2,0.46,0.55,38.59,-0.01
26,m26,TRUE,11/06/20,1015.56,19.38,5.04,0.52,0.53,0.2,0.46,0.54,38.59,-0.01
26,m26,TRUE,11/06/20,1014.52,19.38,5.04,0.51,0.52,0.2,0.46,0.54,38.59,-0.01
26,m26,TRUE,11/06/20,1014.62,19.39,5.06,0.52,0.52,0.2,0.46,0.54,38.58,-0.01
26,m26,TRUE,11/06/20,1016.39,19.42,5.07,0.52,0.52,0.2,0.46,0.54,38.58,-0.01
26,m26,TRUE,11/06/20,1016.78,19.43,5.07,0.51,0.53,0.2,0.46,0.54,38.58,0
26,m26,TRUE,11/06/20,1016.4,19.46,5.27,0.51,0.53,0.2,0.46,0.54,38.59,0.01
26,m26,TRUE,11/06/20,1014.17,19.44,5.27,0.51,0.53,0.2,0.46,0.54,38.58,0.01
26,m26,TRUE,11/06/20,1014.66,19.44,5.1,0.52,0.53,0.2,0.46,0.54,38.57,0
26,m26,TRUE,11/06/20,1014.36,19.39,5.09,0.52,0.53,0.2,0.46,0.55,38.56,-0.01
26,m26,TRUE,11/06/20,1011.9,19.38,5.1,0.52,0.53,0.2,0.46,0.55,38.57,-0.01
26,m26,TRUE,11/06/20,1011.42,19.38,5.1,0.51,0.53,0.2,0.46,0.55,38.57,0
26,m26,TRUE,11/06/20,1012.76,19.4,5.12,0.52,0.53,0.2,0.46,0.55,38.57,-0.01
26,m26,TRUE,11/06/20,1012.5,19.4,5.11,0.52,0.53,0.2,0.46,0.54,38.57,-0.01
26,m26,TRUE,11/06/20,1012.57,19.4,5.1,0.52,0.53,0.2,0.46,0.54,38.57,-0.01
26,m26,TRUE,11/06/20,1012.26,19.38,5.06,0.51,0.53,0.2,0.46,0.54,38.58,0
26,m26,TRUE,11/06/20,1012.02,19.36,5.04,0.51,0.53,0.2,0.45,0.54,38.58,0
26,m26,TRUE,11/06/20,1013.54,19.37,4.82,0.51,0.53,0.19,0.45,0.54,38.58,0
26,m26,TRUE,11/06/20,1015.3,19.38,4.71,0.51,0.53,0.19,0.45,0.54,38.58,0
26,m26,TRUE,11/06/20,1017.35,19.4,4.71,0.51,0.53,0.19,0.45,0.54,38.58,0
26,m26,TRUE,11/06/20,1019.18,19.43,4.71,0.51,0.53,0.19,0.45,0.54,38.57,0
26,m26,TRUE,11/06/20,1021.41,19.43,4.7,0.51,0.53,0.19,0.45,0.54,38.56,-0.01
26,m26,TRUE,11/06/20,1023.02,19.44,4.7,0.51,0.53,0.19,0.45,0.54,38.55,-0.01
26,m26,TRUE,11/06/20,1024.64,19.44,4.7,0.51,0.53,0.19,0.45,0.54,38.55,-0.01
26,m26,TRUE,11/06/20,1025.39,19.44,4.69,0.51,0.53,0.19,0.45,0.54,38.54,-0.01
26,m26,TRUE,11/06/20,1026.64,19.46,4.69,0.51,0.53,0.19,0.45,0.55,38.54,-0.01
26,m26,TRUE,11/06/20,1028.58,19.47,4.69,0.51,0.53,0.19,0.45,0.55,38.53,-0.01
26,m26,TRUE,11/06/20,1029.09,19.48,4.69,0.51,0.53,0.19,0.45,0.55,38.53,-0.01
26,m26,TRUE,11/06/20,1029.53,19.5,4.69,0.51,0.53,0.19,0.45,0.55,38.53,-0.01
26,m26,TRUE,11/06/20,1029.4,19.51,4.69,0.51,0.53,0.19,0.45,0.55,38.54,-0.01
26,m26,TRUE,11/06/20,1029.01,19.52,4.69,0.51,0.53,0.19,0.45,0.55,38.54,-0.01
26,m26,TRUE,11/06/20,1030.29,19.53,4.69,0.51,0.53,0.19,0.46,0.55,38.54,-0.01
26,m26,TRUE,11/06/20,1030.77,19.51,4.55,0.51,0.53,0.19,0.45,0.54,38.55,0
26,m26,TRUE,11/06/20,1033.06,19.51,4.55,0.51,0.53,0.19,0.45,0.55,38.55,0
26,m26,TRUE,11/06/20,1035.2,19.51,4.54,0.51,0.53,0.19,0.45,0.55,38.54,0
26,m26,TRUE,11/06/20,1036.18,19.52,4.54,0.51,0.53,0.19,0.45,0.55,38.53,0
26,m26,TRUE,11/06/20,1036.48,19.53,4.54,0.51,0.53,0.2,0.45,0.55,38.53,0
26,m26,TRUE,11/06/20,1036.05,19.51,4.56,0.51,0.53,0.2,0.45,0.55,38.53,0.01
26,m26,TRUE,11/06/20,1042.26,19.43,4.56,0.51,0.53,0.2,0.45,0.55,38.53,0.01
26,m26,TRUE,11/06/20,1045.91,19.51,4.57,0.51,0.53,0.2,0.45,0.55,38.53,0.01
26,m26,TRUE,11/06/20,1051.28,19.44,4.57,0.51,0.53,0.2,0.45,0.55,38.53,0.01
26,m26,TRUE,11/06/20,1056.54,19.37,4.57,0.51,0.53,0.2,0.45,0.55,38.52,0.01
26,m26,TRUE,11/06/20,1061.3,19.45,4.57,0.51,0.54,0.2,0.45,0.55,38.52,0.01
26,m26,TRUE,11/06/20,1066.15,19.38,4.58,0.51,0.54,0.2,0.45,0.55,38.52,0.01
26,m26,TRUE,11/06/20,1069.73,19.3,4.58,0.51,0.54,0.2,0.45,0.55,38.52,0.01
26,m26,TRUE,11/06/20,1073.03,19.34,4.59,0.51,0.54,0.2,0.45,0.55,38.52,0.01
26,m26,TRUE,11/06/20,1073.57,19.34,4.59,0.51,0.54,0.2,0.45,0.55,38.52,0.01
26,m26,TRUE,11/06/20,1073.43,19.33,4.6,0.5,0.54,0.2,0.45,0.55,38.51,0.01
26,m26,TRUE,11/06/20,1074.41,19.37,4.62,0.5,0.54,0.2,0.45,0.55,38.51,0.01
26,m26,TRUE,11/06/20,1075.59,19.39,4.76,0.5,0.54,0.2,0.45,0.55,38.5,0.01
26,m26,TRUE,11/06/20,1075.01,19.38,4.77,0.51,0.54,0.2,0.45,0.55,38.5,0
26,m26,TRUE,11/06/20,1073.01,19.35,4.77,0.5,0.54,0.2,0.45,0.55,38.5,0
26,m26,TRUE,11/06/20,1073.03,19.35,4.76,0.5,0.54,0.2,0.45,0.55,38.5,0
26,m26,TRUE,11/06/20,1072.51,19.34,4.76,0.5,0.54,0.2,0.45,0.55,38.5,0
26,m26,TRUE,11/06/20,1072.69,19.33,4.76,0.5,0.54,0.2,0.45,0.55,38.49,0
26,m26,TRUE,11/06/20,1073.36,19.34,4.76,0.5,0.54,0.2,0.45,0.55,38.49,0
26,m26,TRUE,11/06/20,1074.24,19.35,4.76,0.5,0.54,0.2,0.45,0.55,38.48,0
26,m26,TRUE,11/06/20,1074.26,19.36,4.76,0.5,0.54,0.2,0.45,0.55,38.48,0
26,m26,TRUE,11/06/20,1073.34,19.35,4.75,0.5,0.54,0.2,0.45,0.55,38.48,0
