target,target1,date,is_sick,area,size,speed,x_head,y_head,rotation,x_center,y_center,temperature,temperature_speed
27,m27,10/26/20,FALSE,880,22,0.45,0.86,0.16,0.21,0.78,0.36,36.98,-0.02
27,m27,10/26/20,FALSE,592.5,23,65.24,0.89,0.23,0.43,0.77,0.32,37.7,-2.67
27,m27,10/26/20,FALSE,639,18,0.89,0.82,0.11,0.2,0.79,0.32,36.47,-0.01
27,m27,10/26/20,FALSE,758,20,1.26,0.88,0.21,0.24,0.78,0.32,36.56,-0.64
27,m27,10/26/20,FALSE,922,19,0.72,0.69,0.31,2.96,0.77,0.48,36.29,-0.08
27,m27,10/26/20,FALSE,856,19,0.6,0.85,0.26,0.36,0.77,0.4,36.89,0.02
27,m27,10/26/20,FALSE,405.5,13,0.8,0.73,0.35,0,0.76,0.5,38.1,-0.19
27,m27,10/26/20,FALSE,803.5,19,0.82,0.76,0.2,0,0.76,0.44,36.4,-0.21
27,m27,10/26/20,FALSE,920,22,0.82,0.86,0.6,0,0.76,0.45,36.65,0.12
27,m27,10/26/20,FALSE,836.5,20,0.4,0.89,0.38,0.12,0.78,0.4,36.4,0.05
27,m27,10/26/20,FALSE,797.5,19,0.63,0.88,0.31,0,0.78,0.41,37.65,0.78
27,m27,10/26/20,FALSE,860.5,22,0.28,0.88,0.23,0.17,0.79,0.41,36.38,-0.08
27,m27,10/26/20,FALSE,842,21,0.8,0.88,0.23,0,0.79,0.4,36.8,-0.16
27,m27,10/26/20,FALSE,747.5,21,0.82,0.88,0.21,0,0.79,0.39,36.58,-0.04
27,m27,10/26/20,FALSE,884,23,3.1,1,0.42,0.23,0.89,0.26,38.48,0.24
27,m27,10/26/20,FALSE,976,27,51.17,0.16,0.62,1.76,0.13,0.29,36.81,1.07
27,m27,10/26/20,FALSE,382.5,21,4.12,0.97,0.04,0.37,0.86,0.05,40.37,0.89
27,m27,10/26/20,FALSE,773.5,22,1.97,0.85,0.61,0.35,0.75,0.45,37.33,0.46
27,m27,10/26/20,FALSE,718,17,0.89,0.74,0.16,0,0.74,0.38,37.28,-0.16
27,m27,10/26/20,FALSE,762,17,0.89,0.75,0.16,0,0.74,0.38,38.3,-0.17
27,m27,10/26/20,FALSE,822,19,0.4,0.74,0.19,0.23,0.75,0.42,38.08,-0.07
27,m27,10/26/20,FALSE,761,18,0.89,0.75,0.2,0.19,0.76,0.42,36.57,-0.06
27,m27,10/27/20,FALSE,621.5,17,0.2,0.78,0.26,0.12,0.75,0.46,37.86,-0.07
27,m27,10/27/20,FALSE,652.5,18,0.82,0.78,0.26,0.23,0.74,0.46,37.74,-0.04
27,m27,10/27/20,FALSE,710,18,0.82,0.78,0.26,0.23,0.74,0.46,39.07,-0.07
27,m27,10/27/20,FALSE,741.5,20,0.89,0.8,0.25,0,0.74,0.48,38.32,0.02
27,m27,10/27/20,FALSE,779.5,19,0.82,0.84,0.24,0.36,0.76,0.39,37.57,0.18
27,m27,10/27/20,FALSE,887,20,0.63,0.86,0.28,0.28,0.77,0.41,37.46,-0.11
27,m27,10/27/20,FALSE,608.5,21,2.8,1,0.45,0.14,0.91,0.3,38.37,0.36
27,m27,10/27/20,FALSE,781.5,19,4.1,0.74,0.2,0.6,0.76,0.44,36.56,0.4
27,m27,10/27/20,FALSE,1035,21,0.45,0.78,0.12,0,0.76,0.38,36.1,0.08
27,m27,10/27/20,FALSE,1079.5,21,0.28,0.79,0.14,0.17,0.76,0.39,37.2,0
27,m27,10/27/20,FALSE,814.5,20,1.44,0.78,0.09,0,0.74,0.32,38.58,-0.09
27,m27,10/27/20,FALSE,771,20,1.26,0.82,0.09,0.25,0.78,0.32,38.12,1.02
27,m27,10/27/20,FALSE,713.5,16,0.8,0.7,0.18,0.08,0.76,0.35,40.44,-0.11
27,m27,10/27/20,FALSE,800,22,22.24,0.85,0.37,0.81,0.73,0.41,39.64,-0.44
27,m27,10/27/20,FALSE,861,24,0.4,0.95,0.47,0.19,0.85,0.28,36.21,-0.35
27,m27,10/27/20,FALSE,729,20,1.44,0.94,0.24,0.27,0.91,0.48,37.65,-0.32
27,m27,10/27/20,FALSE,880,22,1.4,0.94,0.16,0,0.88,0.4,36.87,0.54
27,m27,10/27/20,FALSE,667.5,20,1.46,0.78,0.23,0,0.67,0.26,39.97,-0.09
27,m27,10/27/20,FALSE,675.5,16,4.94,0.66,0.08,0.61,0.71,0.26,42.69,2.87
27,m27,10/27/20,FALSE,729,16,1.28,0.66,0.13,1.03,0.71,0.3,39.69,-1.42
27,m27,10/27/20,FALSE,1031.5,20,0.63,0.79,0.24,0.28,0.68,0.29,39.01,-0.15
27,m27,10/27/20,FALSE,949,21,0.89,0.78,0.07,0,0.72,0.3,38.06,0.11
27,m27,10/27/20,FALSE,463.5,14,0.82,0.73,0.24,0.28,0.69,0.39,39.69,-0.09
27,m27,10/27/20,FALSE,544.5,16,0.45,0.71,0.23,0.29,0.68,0.41,39.67,-0.33
27,m27,10/27/20,FALSE,545,18,1.02,0.94,0.33,0.06,0.89,0.51,40.35,-0.03
27,m27,10/27/20,FALSE,592,19,9.48,0.95,0.45,0.09,0.88,0.62,40.5,0.02
27,m27,10/27/20,FALSE,584.5,22,0.85,0.95,0.12,0,0.83,0.09,38.96,-0.02
27,m27,10/27/20,FALSE,1066,26,0.45,1,0.42,0.32,0.87,0.29,38.18,-0.74
27,m27,10/27/20,FALSE,1149,25,46.94,0.25,1,3.01,0.18,0.72,37.41,-4.07
27,m27,10/27/20,FALSE,1178,26,33.24,0.91,0.35,0.58,0.8,0.55,37.45,-1.95
27,m27,10/27/20,FALSE,860.5,25,4.08,1,0.42,0.24,0.87,0.3,39.13,0.19
27,m27,10/27/20,FALSE,881,26,0.2,0.98,0.4,0.21,0.86,0.2,40.22,-0.22
27,m27,10/27/20,FALSE,801.5,26,12.73,0.79,0.27,0,0.69,0.5,42.57,1.2
27,m27,10/27/20,FALSE,1003,25,5,0.05,0.4,2.78,0.18,0.44,39.1,-1.16
27,m27,10/27/20,FALSE,785,25,20.05,0.36,0.41,0,0.26,0.6,41,0.63
27,m27,10/27/20,FALSE,358,14,0.72,0.78,0.3,0.44,0.72,0.41,40.01,0.32
27,m27,10/27/20,FALSE,553,16,1.56,0.8,0.24,0.14,0.73,0.39,39.74,0.61
27,m27,10/27/20,FALSE,317,11,1.08,0.73,0.26,0,0.69,0.38,41.71,0.25
27,m27,10/27/20,FALSE,829.5,21,0.85,0.83,0.36,0.34,0.72,0.39,41.86,0.29
27,m27,10/27/20,FALSE,870.5,19,6.65,0.66,0.27,2.45,0.73,0.44,38.76,-1.68
27,m27,10/27/20,FALSE,455,16,0.8,0.72,0.25,0,0.71,0.45,39.69,-0.22
27,m27,10/27/20,FALSE,967,19,1.22,0.67,0.22,0,0.73,0.41,38.91,0.06
27,m27,10/27/20,FALSE,988.5,21,0.82,0.68,0.19,0.26,0.74,0.41,37.82,0
27,m27,10/27/20,FALSE,737.5,24,14.2,1,0.46,0,0.88,0.35,37.7,-0.06
27,m27,10/27/20,FALSE,930,23,0.63,0.91,0.51,0,0.78,0.44,37.24,-0.37
27,m27,10/27/20,FALSE,239.5,16,106.04,0.17,0.93,1.38,0.26,0.94,40.58,3.73
27,m27,10/27/20,FALSE,259,16,48.6,0.28,0.07,1.86,0.19,0.05,37.33,-0.15
27,m27,10/27/20,FALSE,565,17,0.45,0.76,0.1,0.15,0.72,0.29,39.38,0
27,m27,10/27/20,FALSE,1057.5,26,47.97,0.72,-0.02,2.55,0.76,0.29,38.2,0.4
27,m27,10/27/20,FALSE,783,14,4.8,0.13,-0.01,2.39,0.13,0.16,38.08,0.42
27,m27,10/27/20,FALSE,862,24,8.83,0.64,0.23,0.3,0.52,0.38,41.04,0.38
27,m27,10/27/20,FALSE,700.5,21,1.08,0.64,0.28,0.33,0.53,0.29,40.8,0.16
27,m27,10/27/20,FALSE,704.5,20,2.8,0.59,0.52,0,0.5,0.38,41.55,-1.61
27,m27,10/27/20,FALSE,728,19,0,0.5,0.16,0,0.5,0.4,41.09,0.07
27,m27,10/27/20,FALSE,761,19,0.63,0.56,0.2,0.23,0.52,0.41,40.98,-0.13
27,m27,10/27/20,FALSE,737.5,17,0.4,0.58,0.26,0.16,0.5,0.38,40.13,-0.02
27,m27,10/27/20,FALSE,824,20,0.28,0.59,0.47,0.31,0.49,0.39,40.22,-0.25
27,m27,10/27/20,FALSE,730,19,0.63,0.59,0.48,0.3,0.49,0.39,40.4,-0.06
27,m27,10/27/20,FALSE,862.5,21,0.28,0.6,0.46,0,0.49,0.36,39.93,0.07
27,m27,10/27/20,FALSE,782,21,0.57,0.59,0.47,0,0.48,0.38,40.42,-0.02
27,m27,10/27/20,FALSE,857.5,21,3.81,0.55,0.18,0.23,0.44,0.29,41.2,-0.42
27,m27,10/27/20,FALSE,400.5,20,1.46,0.71,0.42,0.16,0.63,0.26,40.73,-0.13
27,m27,10/27/20,FALSE,461,19,0.82,0.68,0.4,0,0.59,0.26,41.25,-0.2
27,m27,10/27/20,FALSE,707.5,21,0.4,0.74,0.29,0,0.72,0.55,37.91,-0.06
27,m27,10/27/20,FALSE,730.5,19,1.22,0.23,0.23,0,0.14,0.12,38.52,0.23
27,m27,10/27/20,FALSE,934,22,4.56,0.86,0.17,0,0.91,0.42,37.38,-0.11
27,m27,10/27/20,FALSE,899.5,23,2.01,0.89,0.14,0.1,0.91,0.42,36.79,-0.26
27,m27,10/27/20,FALSE,346,26,1.02,0.94,0.02,0.24,0.79,0.04,38.1,1.12
27,m27,10/27/20,FALSE,608,21,101.36,0.95,0.11,1.38,0.83,0.18,38.1,1.68
27,m27,10/27/20,FALSE,650,26,7.4,1,0.45,0,0.87,0.34,39.11,-0.71
27,m27,10/27/20,FALSE,749,23,0.89,0.82,0.42,0.34,0.71,0.28,40.04,-0.14
27,m27,10/27/20,FALSE,524,19,1.7,0.77,0.3,0.53,0.67,0.32,41.23,-0.09
27,m27,10/27/20,FALSE,685.5,18,0,0.75,0.37,0.17,0.65,0.4,40.55,-0.79
27,m27,10/27/20,FALSE,474.5,16,0.6,0.61,0.31,0.15,0.63,0.5,40.62,0.05
27,m27,10/27/20,FALSE,1072,24,0.63,0.71,0.62,0.09,0.62,0.41,39.45,-0.1
27,m27,10/27/20,FALSE,677,18,0.45,0.57,0.14,0,0.62,0.34,40.84,-0.03
27,m27,10/27/20,FALSE,271.5,15,17.98,1,0.62,0.76,0.93,0.51,39.7,1.39
27,m27,10/27/20,FALSE,814.5,23,1.13,0.95,0.44,0.26,0.86,0.25,36.74,0.07
27,m27,10/27/20,FALSE,789,21,3.82,0.86,0.27,0,0.89,0.52,37.01,0.23
27,m27,10/27/20,FALSE,512.5,23,1.34,0.97,0.46,0.1,0.87,0.28,40.22,2.63
27,m27,10/27/20,FALSE,853.5,25,1.26,1,0.66,0,0.88,0.52,39.51,-0.12
27,m27,10/27/20,FALSE,905,23,1.56,0.94,0.36,0.23,0.87,0.59,37.63,0.41
27,m27,10/27/20,FALSE,242,14,5.4,0.07,0.93,0.46,0.15,0.94,39.43,0.91
27,m27,10/27/20,FALSE,1035.5,25,0.63,0.95,0.28,0.2,0.82,0.19,36.43,-0.15
27,m27,10/27/20,FALSE,640.5,18,1,0.83,0.11,0,0.88,0.3,38.71,2.13
27,m27,10/27/20,FALSE,621,19,1.08,0.96,0.4,0,0.86,0.48,37.76,0.36
27,m27,10/27/20,FALSE,573,18,0.82,0.79,0.44,0.16,0.71,0.31,39.4,0.28
27,m27,10/27/20,FALSE,641.5,17,0.82,0.71,0.05,0.39,0.71,0.26,39.18,-1.26
27,m27,10/27/20,FALSE,981.5,20,1.08,0.68,0.03,0,0.72,0.26,41.98,0
27,m27,10/27/20,FALSE,987.5,20,0.45,0.69,0,0,0.72,0.24,41.29,-0.01
27,m27,10/27/20,FALSE,799.5,20,0.82,0.81,0.38,0.25,0.71,0.29,41.39,-0.07
27,m27,10/27/20,FALSE,812,21,0.2,0.81,0.38,0,0.7,0.29,41.25,-0.05
27,m27,10/27/20,FALSE,867.5,21,0.2,0.81,0.38,0,0.7,0.29,41.66,-0.07
27,m27,10/27/20,FALSE,880.5,20,0.4,0.81,0.29,0.07,0.7,0.32,40.31,-0.02
27,m27,10/27/20,FALSE,843.5,20,0.82,0.8,0.42,0,0.69,0.31,40.55,0.09
27,m27,10/27/20,FALSE,854,21,0.45,0.61,0.08,0,0.68,0.29,40.93,-0.75
27,m27,10/27/20,FALSE,465,16,3.45,0.67,0.06,0.29,0.68,0.26,40.93,0.31
27,m27,10/27/20,FALSE,598.5,18,8.32,0.66,0.12,3.06,0.71,0.31,39.18,-0.88
27,m27,10/27/20,FALSE,924,26,5,1,0.23,0.36,0.86,0.19,39.59,0.74
27,m27,10/27/20,FALSE,499.5,20,7.5,0.82,0.24,0,0.9,0.42,41.48,0.87
27,m27,10/27/20,FALSE,602.5,22,62.22,0.81,0.42,0.22,0.7,0.3,39.86,-0.96
27,m27,10/27/20,FALSE,409.5,20,3.01,0.97,0.77,0.2,0.88,0.61,40.53,0.24
27,m27,10/27/20,FALSE,727,21,0.82,0.84,0.26,0.27,0.89,0.5,37.99,1.25
27,m27,10/27/20,FALSE,1169.5,26,20.53,0.89,0.44,0.72,0.81,0.7,37.3,-2.63
27,m27,10/27/20,FALSE,448.5,0,8,0.94,0.5,0,0.94,0.5,40.96,1.07
27,m27,10/27/20,FALSE,747,20,2.69,1,0.38,0.15,0.91,0.24,40.53,-0.17
27,m27,10/27/20,FALSE,525.5,20,7.3,0.96,0.28,0.19,0.85,0.22,38.96,-0.52
27,m27,10/27/20,FALSE,240.5,24,36.27,0.97,0.01,0.95,0.84,0.02,36.43,-2.15
27,m27,10/27/20,FALSE,249,17,1.81,0.74,0.95,0,0.65,0.94,41.07,0.2
27,m27,10/27/20,FALSE,382.5,15,2.97,0.78,-0.02,0,0.72,0.12,40.73,0.2
27,m27,10/27/20,FALSE,721.5,18,0,0.65,0.26,0,0.7,0.45,41.98,0.05
27,m27,10/27/20,FALSE,761.5,18,0.28,0.79,0.6,2.89,0.71,0.46,41.09,0.81
27,m27,10/27/20,FALSE,775,19,0.2,0.79,0.6,0.16,0.71,0.45,40.66,0.11
27,m27,10/27/20,FALSE,987,20,6.94,0.8,0.54,1.84,0.69,0.48,39.67,0.58
27,m27,10/27/20,FALSE,1026,23,0.63,0.6,0.2,0.28,0.68,0.41,41.18,0.06
27,m27,10/27/20,FALSE,946.5,23,0.72,0.78,0.6,0,0.68,0.42,40.55,0.06
27,m27,10/27/20,FALSE,414.5,13,23.96,0.21,0.86,2,0.28,0.9,40.08,2.91
27,m27,10/27/20,FALSE,848.5,27,0.63,0.99,0.36,0.07,0.89,0.61,39.34,-0.23
27,m27,10/27/20,FALSE,869.5,26,7.07,0.97,0.39,0,0.89,0.66,39.19,-0.57
27,m27,10/27/20,FALSE,812.5,18,2,0.52,0.11,0,0.55,0.32,41.23,-0.2
27,m27,10/27/20,FALSE,1212.5,23,2.41,0.14,-0.02,0.38,0.17,0.26,37.29,-0.17
27,m27,10/27/20,FALSE,512,23,63.36,0.09,0.96,2.86,0.21,0.9,40.5,1.74
27,m27,10/27/20,FALSE,663.5,24,50.04,0.29,-0.02,2.47,0.33,0.26,39.8,-2.39
27,m27,10/27/20,FALSE,393.5,17,3.62,0.24,0.1,0.21,0.15,0.08,37.83,-0.06
27,m27,10/27/20,FALSE,261.5,10,1.71,0.04,0.87,0.56,0.09,0.91,39.05,0.57
27,m27,10/27/20,FALSE,649.5,19,30.61,0.8,-0.02,0.18,0.73,0.16,39.88,-0.52
27,m27,10/27/20,FALSE,465.5,18,0.28,0.84,0.92,0,0.74,0.89,36.79,0.03
27,m27,10/27/20,FALSE,930.5,22,11.91,0.96,0.37,0.24,0.84,0.41,37.41,-0.06
27,m27,10/27/20,FALSE,750,20,0.57,0.93,0.36,0.24,0.87,0.57,38.41,0.44
27,m27,10/27/20,FALSE,373,15,0,0.07,0.93,0.23,0.15,0.9,38.82,-0.15
27,m27,10/27/20,FALSE,705,18,0.2,0.23,0.32,0.07,0.16,0.15,37.76,-0.25
27,m27,10/27/20,FALSE,1017.5,26,10.56,0.28,0.45,1.01,0.18,0.2,37.74,-0.61
27,m27,10/27/20,FALSE,605,24,2.33,0.3,0.06,0.19,0.17,0.08,38.39,-1.58
27,m27,10/27/20,FALSE,417.5,17,26.31,0.83,0.95,0.45,0.74,0.89,36.79,-1.45
27,m27,10/27/20,FALSE,572,19,28.91,0.76,0.31,2.57,0.69,0.14,40.55,1.97
27,m27,10/27/20,FALSE,339,12,0.6,0.73,0.31,2.86,0.67,0.25,40.28,0.06
27,m27,10/27/20,FALSE,350,10,0.4,0.64,0.15,0,0.67,0.25,40.18,-0.1
27,m27,10/27/20,FALSE,470.5,12,0.63,0.71,0.15,0,0.68,0.29,39.77,-0.09
27,m27,10/27/20,FALSE,937,20,0.82,0.76,0.34,0,0.64,0.34,39.58,-0.04
27,m27,10/27/20,FALSE,979,22,0.45,0.76,0.3,0,0.64,0.32,39.34,0.05
27,m27,10/27/20,FALSE,935.5,22,0.45,0.75,0.29,0,0.63,0.34,39.42,0.06
27,m27,10/27/20,FALSE,892.5,20,0.63,0.74,0.28,0,0.63,0.34,39.58,0.02
27,m27,10/27/20,FALSE,374.5,13,2.84,0.57,0.17,0,0.62,0.29,39.47,-0.11
27,m27,10/27/20,FALSE,651,26,0.63,1,0.68,0.21,0.89,0.49,38.64,0
27,m27,10/27/20,FALSE,703,26,4,0.97,0.66,0.17,0.86,0.45,37.22,1.28
27,m27,10/27/20,FALSE,663,25,12.09,0.98,0.26,0.43,0.84,0.28,38.85,-0.63
27,m27,10/27/20,FALSE,730.5,21,5.06,1,0.23,0,0.89,0.14,38.5,-0.59
27,m27,10/27/20,FALSE,727,24,10.58,1,0.26,0.35,0.88,0.14,39.15,-0.57
27,m27,10/27/20,FALSE,277.5,17,80.97,0.8,0.99,1.13,0.72,0.9,36.48,0.64
27,m27,10/27/20,FALSE,726.5,20,2.6,0.88,0.2,0.06,0.91,0.45,36.56,-0.06
27,m27,10/27/20,FALSE,511.5,20,9.48,0.29,0.11,0.16,0.18,0.08,37.12,-2.2
27,m27,10/27/20,FALSE,485.5,14,4.24,0.87,0.54,0.92,0.88,0.71,40.12,0.4
27,m27,10/27/20,FALSE,901,22,1.41,0.94,0.39,0.2,0.83,0.46,37.53,0.54
27,m27,10/27/20,FALSE,324,11,2.24,0.12,0.91,0,0.18,0.91,39.9,-0.02
27,m27,10/27/20,FALSE,413.5,14,4.2,0.09,0.94,0.58,0.16,0.89,38.88,-0.03
27,m27,10/27/20,FALSE,1067.5,27,43.21,0.48,0.14,2.94,0.41,0.44,40.11,-0.51
27,m27,10/27/20,FALSE,325,19,16.56,0.5,0.52,0.21,0.42,0.35,41.77,0.24
27,m27,10/27/20,FALSE,788.5,20,0.4,0.41,0.05,0.08,0.43,0.3,41,-0.82
27,m27,10/27/20,FALSE,639,19,0.63,0.53,0.15,0.2,0.47,0.34,40.86,0.1
27,m27,10/27/20,FALSE,582,17,1.13,0.44,0.19,0.23,0.46,0.4,43.19,0.69
27,m27,10/27/20,FALSE,398.5,17,0.6,0.55,0.45,0.25,0.47,0.35,40.09,-0.04
27,m27,10/27/20,FALSE,348,16,0.6,0.54,0.46,0.28,0.47,0.35,39.86,0.04
27,m27,10/27/20,FALSE,312,13,0.8,0.52,0.14,0,0.49,0.3,40.2,0.03
27,m27,10/27/20,FALSE,427.5,16,5.64,0.5,0.2,0.28,0.48,0.39,39.58,-0.06
27,m27,10/27/20,FALSE,354,14,0.4,0.5,0.28,0.15,0.48,0.45,39.11,0.06
27,m27,10/27/20,FALSE,493,17,0.6,0.5,0.24,0.22,0.48,0.45,39.89,-0.06
27,m27,10/27/20,FALSE,429,16,1.08,0.5,0.27,0,0.48,0.46,40.46,-0.05
27,m27,10/27/20,FALSE,414,14,1.4,0.55,0.3,0.34,0.47,0.35,39.32,0.03
27,m27,10/27/20,FALSE,383.5,14,0.45,0.55,0.3,0,0.47,0.34,39.71,-0.07
27,m27,10/27/20,FALSE,534,15,1.17,0.48,0.25,0.26,0.48,0.44,39.73,0.11
27,m27,10/27/20,FALSE,504.5,17,0.8,0.52,0.19,0,0.49,0.4,39.53,-0.02
27,m27,10/27/20,FALSE,561.5,17,2.06,0.52,0.18,0,0.5,0.39,39.32,-0.15
27,m27,10/27/20,FALSE,632.5,19,1.28,0.56,0.22,0,0.49,0.41,41.23,0.54
27,m27,10/27/20,FALSE,1155.5,22,6.37,0.87,0.06,0.14,0.91,0.32,36.35,0.18
27,m27,10/27/20,FALSE,606.5,18,0.28,0.89,0.27,0,0.91,0.49,36.74,0.43
27,m27,10/27/20,FALSE,625,13,32,0.47,-0.02,0.81,0.48,0.14,40.51,0.6
27,m27,10/27/20,FALSE,753.5,21,3.69,0.66,0.13,0.72,0.6,0.35,39.69,-0.91
27,m27,10/27/20,FALSE,806,18,0.45,0.61,0.18,0.05,0.56,0.38,39.42,-0.05
27,m27,10/27/20,FALSE,746.5,17,0.2,0.58,0.16,0.2,0.55,0.36,39.43,0.09
27,m27,10/27/20,FALSE,808.5,20,1.41,0.55,0.19,0.27,0.56,0.44,38.8,0.04
27,m27,10/27/20,FALSE,813.5,19,0.57,0.52,0.22,0.08,0.58,0.42,39.27,0
27,m27,10/27/20,FALSE,725,21,0.28,0.65,0.5,0,0.54,0.41,40.15,0.07
27,m27,10/27/20,FALSE,687,17,0.82,0.61,0.28,0,0.54,0.44,39.43,-0.17
27,m27,10/27/20,FALSE,753,18,0.82,0.62,0.29,0,0.54,0.44,39.25,-0.04
27,m27,10/27/20,FALSE,541,20,0.28,0.7,0.41,0,0.59,0.41,38.98,0.06
27,m27,10/27/20,FALSE,490.5,17,0.63,0.7,0.38,0.27,0.61,0.41,38.78,-0.02
27,m27,10/27/20,FALSE,384.5,17,1.02,0.7,0.39,0.29,0.61,0.41,38.85,-0.11
27,m27,10/27/20,FALSE,418,17,1.61,0.7,0.38,0.42,0.61,0.41,39.12,0.05
27,m27,10/27/20,FALSE,898.5,19,0.63,0.66,0.28,0,0.58,0.44,38.74,-0.02
27,m27,10/27/20,FALSE,683.5,18,0.82,0.59,0.22,0.12,0.56,0.44,39.58,-0.09
27,m27,10/27/20,FALSE,580,19,0.28,0.69,0.49,0.3,0.59,0.46,39.84,-0.04
27,m27,10/27/20,FALSE,491,18,0.82,0.69,0.48,0,0.59,0.44,39.91,-0.04
27,m27,10/27/20,FALSE,454.5,17,0.45,0.71,0.36,0,0.62,0.44,39.45,-0.13
27,m27,10/27/20,FALSE,544.5,17,1.22,0.94,0.37,0.11,0.87,0.49,37.03,-0.37
27,m27,10/27/20,FALSE,820.5,22,2.21,0.98,0.46,0.39,0.86,0.44,36.58,-0.41
27,m27,10/27/20,FALSE,681.5,20,7.44,0.49,0.07,1.46,0.56,0.28,42.19,1.66
27,m27,10/27/20,FALSE,430.5,17,2.24,1,0.24,0.28,0.92,0.36,39.55,0.46
27,m27,10/27/20,FALSE,852,0,0.72,0.87,0.79,0,0.87,0.79,36.08,0.1
27,m27,10/27/20,FALSE,782,24,6.05,0.58,0.38,0.16,0.56,0.68,40.73,-0.57
27,m27,10/27/20,FALSE,557,21,22.52,0.95,0.02,0,0.84,0.09,35.22,-1.93
27,m27,10/27/20,FALSE,762.5,19,0.4,0.46,0.18,0,0.4,0.38,40.35,-0.14
27,m27,10/27/20,FALSE,590.5,18,0.57,0.61,0.29,0.21,0.67,0.48,38.85,-0.06
27,m27,10/27/20,FALSE,656,19,0.89,0.62,0.3,0.26,0.67,0.5,38.89,0.06
27,m27,10/27/20,FALSE,729.5,19,0.45,0.78,0.59,0,0.69,0.48,38.28,0.03
27,m27,10/27/20,FALSE,817,19,0.89,0.77,0.63,0,0.69,0.48,37.99,0
27,m27,10/27/20,FALSE,617.5,16,0.2,0.73,0.2,0,0.71,0.4,37.86,0.1
27,m27,10/27/20,FALSE,678.5,17,0.63,0.74,0.2,0,0.72,0.41,38.94,-0.06
27,m27,10/27/20,FALSE,766,18,0.63,0.73,0.19,0.19,0.72,0.41,37.84,-0.09
27,m27,10/27/20,FALSE,755,18,0.28,0.73,0.22,0,0.71,0.44,39.09,-0.34
27,m27,10/27/20,FALSE,1020,21,1.97,0.79,0.28,0,0.7,0.45,38.91,0.06
27,m27,10/27/20,FALSE,897.5,20,0.82,0.8,0.44,0.11,0.69,0.45,40.17,-0.14
27,m27,10/27/20,FALSE,1051,20,0.63,0.79,0.5,0,0.68,0.44,38.98,-0.13
27,m27,10/27/20,FALSE,959.5,19,0.2,0.77,0.6,0,0.69,0.45,40.15,0
27,m27,10/27/20,FALSE,911,19,0.28,0.77,0.58,0,0.69,0.44,41.05,-0.07
27,m27,10/27/20,FALSE,764.5,17,0.28,0.62,0.26,0,0.69,0.41,41.12,0.81
27,m27,10/27/20,FALSE,899,20,0.63,0.78,0.58,0,0.68,0.44,39.66,-0.12
27,m27,10/27/20,FALSE,957,22,0.57,0.78,0.58,0,0.68,0.42,38.92,0.09
27,m27,10/27/20,FALSE,958.5,22,0.63,0.76,0.58,0,0.67,0.41,40.29,0.95
27,m27,10/27/20,FALSE,897,19,0.57,0.61,0.25,0.22,0.68,0.42,40.11,-0.02
27,m27,10/27/20,FALSE,890,21,0.45,0.78,0.54,0,0.67,0.41,39.49,0.28
27,m27,10/27/20,FALSE,826.5,20,1.2,0.77,0.46,0,0.67,0.4,40.58,-0.15
27,m27,10/27/20,FALSE,847,21,0.28,0.77,0.45,0,0.66,0.39,39.88,-0.11
27,m27,10/27/20,FALSE,683.5,19,0.63,0.82,0.46,0.3,0.72,0.44,37.06,-0.03
27,m27,10/27/20,FALSE,556,18,1.44,0.68,0.22,0.21,0.68,0.45,40.29,0.43
27,m27,10/27/20,FALSE,1227.5,23,2.91,0.88,0.27,0.95,0.84,0.55,35.41,-1.11
27,m27,10/27/20,FALSE,532.5,27,0.82,1,0.46,0,0.86,0.35,37.74,0.06
27,m27,10/27/20,FALSE,516.5,19,3.67,1,0.36,0.51,0.9,0.4,38.83,-0.21
27,m27,10/27/20,FALSE,429,15,0.45,0.76,0.44,0,0.68,0.51,39.18,0.13
27,m27,10/27/20,FALSE,885,21,1.44,0.76,0.63,0.17,0.66,0.52,40.15,-0.07
27,m27,10/27/20,FALSE,846.5,19,0.28,0.74,0.5,0.25,0.64,0.54,39.43,0.11
27,m27,10/27/20,FALSE,805.5,18,0.72,0.73,0.44,0,0.63,0.52,38.91,-0.03
27,m27,10/27/20,FALSE,791.5,18,1.65,0.74,0.46,0,0.64,0.52,39.25,-0.22
27,m27,10/27/20,FALSE,761.5,18,0.72,0.73,0.46,0,0.63,0.52,39.49,-0.07
27,m27,10/27/20,FALSE,723,18,1.08,0.72,0.39,0.16,0.64,0.52,39.97,-0.02
27,m27,10/27/20,FALSE,751.5,18,0.89,0.72,0.39,0.16,0.64,0.52,39.62,-0.15
27,m27,10/27/20,FALSE,632,17,0.2,0.72,0.41,0.28,0.65,0.54,40.51,-0.04
27,m27,10/27/20,FALSE,705,18,0.2,0.74,0.42,0,0.65,0.54,40,-0.15
27,m27,10/27/20,FALSE,702.5,18,0.2,0.74,0.42,0,0.65,0.54,39.97,-0.07
27,m27,10/27/20,FALSE,750,18,1.81,0.73,0.4,0.23,0.65,0.54,39.27,-1.2
27,m27,10/27/20,FALSE,729,19,1.02,0.76,0.58,0,0.66,0.49,39.12,0.09
27,m27,10/27/20,FALSE,746,20,0.8,0.76,0.6,0.25,0.66,0.5,39.89,-0.13
27,m27,10/27/20,FALSE,684.5,19,1.8,0.75,0.57,0.13,0.65,0.5,39.95,0.09
27,m27,10/27/20,FALSE,871.5,21,0.2,0.78,0.56,0.37,0.66,0.5,39.29,-0.11
