date1,date,target,target1,is_sick,area,size,speed,x_head,y_head,rotation,x_center,y_center,temperature,temperature_speed
44135.00,10/31/20,26,m26,FALSE,782.42,19.09,6.64,0.68,0.4,0.35,0.65,0.51,38.01,0.15
44135.00,10/31/20,26,m26,FALSE,783.66,19.17,6.63,0.67,0.4,0.35,0.65,0.51,38.01,0.15
44135.00,10/31/20,26,m26,FALSE,784.27,19.25,6.54,0.67,0.4,0.35,0.65,0.51,38.01,0.15
44135.00,10/31/20,26,m26,FALSE,786.08,19.3,6.44,0.67,0.4,0.35,0.65,0.51,38.01,0.14
44135.00,10/31/20,26,m26,FALSE,787.85,19.31,6.38,0.68,0.4,0.34,0.65,0.51,38.01,0.15
44135.00,10/31/20,26,m26,FALSE,788.66,19.31,6.33,0.68,0.4,0.34,0.65,0.51,38.01,0.15
44135.00,10/31/20,26,m26,FALSE,789.51,19.31,6.3,0.68,0.4,0.34,0.65,0.51,38.01,0.15
44135.00,10/31/20,26,m26,FALSE,791.36,19.32,6.28,0.68,0.4,0.33,0.65,0.51,38.01,0.14
44135.00,10/31/20,26,m26,FALSE,791.98,19.31,6.28,0.67,0.4,0.33,0.65,0.51,38.01,0.14
44135.00,10/31/20,26,m26,FALSE,790.35,19.28,6.27,0.67,0.4,0.33,0.65,0.51,38.02,0.13
44135.00,10/31/20,26,m26,FALSE,788.45,19.25,6.27,0.67,0.41,0.33,0.65,0.51,38.03,0.13
44135.00,10/31/20,26,m26,FALSE,786.58,19.22,6.26,0.67,0.41,0.33,0.65,0.51,38.04,0.13
44135.00,10/31/20,26,m26,FALSE,785.58,19.19,6.25,0.67,0.41,0.33,0.64,0.52,38.04,0.13
44135.00,10/31/20,26,m26,FALSE,785.11,19.15,6.23,0.67,0.41,0.33,0.64,0.52,38.04,0.12
44135.00,10/31/20,26,m26,FALSE,784.48,19.13,6.23,0.67,0.41,0.33,0.64,0.52,38.04,0.12
44135.00,10/31/20,26,m26,FALSE,782.32,19.08,6.24,0.67,0.41,0.32,0.64,0.52,38.04,0.12
44135.00,10/31/20,26,m26,FALSE,779.97,19.04,6.24,0.66,0.41,0.32,0.64,0.52,38.05,0.12
44135.00,10/31/20,26,m26,FALSE,778.67,19.02,6.29,0.66,0.41,0.32,0.64,0.52,38.04,0.12
44135.00,10/31/20,26,m26,FALSE,777.69,19.02,6.42,0.66,0.41,0.33,0.64,0.52,38.04,0.12
44135.00,10/31/20,26,m26,FALSE,776.81,19.03,6.49,0.66,0.41,0.33,0.64,0.52,38.03,0.11
44135.00,10/31/20,26,m26,FALSE,775.49,19.02,6.49,0.67,0.41,0.33,0.64,0.51,38.03,0.11
44135.00,10/31/20,26,m26,FALSE,773.59,19,6.49,0.66,0.41,0.33,0.64,0.52,38.03,0.11
44135.00,10/31/20,26,m26,FALSE,772.6,19,6.5,0.66,0.41,0.33,0.64,0.52,38.03,0.11
44135.00,10/31/20,26,m26,FALSE,772.68,19,6.5,0.66,0.41,0.33,0.64,0.52,38.03,0.11
44135.00,10/31/20,26,m26,FALSE,771.29,18.98,6.49,0.66,0.41,0.33,0.64,0.52,38.03,0.11
44135.00,10/31/20,26,m26,FALSE,770.82,19,6.49,0.66,0.41,0.33,0.64,0.52,38.03,0.11
44135.00,10/31/20,26,m26,FALSE,771.72,19,6.44,0.67,0.41,0.33,0.64,0.52,38.03,0.11
44135.00,10/31/20,26,m26,FALSE,771.08,18.95,6.39,0.67,0.41,0.32,0.64,0.52,38.02,0.11
44135.00,10/31/20,26,m26,FALSE,770.53,18.95,6.4,0.67,0.4,0.32,0.64,0.52,38.01,0.11
44135.00,10/31/20,26,m26,FALSE,770.12,18.91,6.39,0.67,0.4,0.32,0.64,0.52,38.01,0.1
44135.00,10/31/20,26,m26,FALSE,768.41,18.85,6.36,0.67,0.41,0.32,0.64,0.52,38.01,0.09
44135.00,10/31/20,26,m26,FALSE,767.59,18.84,6.34,0.67,0.41,0.32,0.64,0.52,38.02,0.09
44135.00,10/31/20,26,m26,FALSE,767.82,18.85,6.34,0.67,0.41,0.32,0.64,0.52,38.02,0.09
44135.00,10/31/20,26,m26,FALSE,768.14,18.87,6.34,0.67,0.41,0.31,0.64,0.52,38.02,0.09
44135.00,10/31/20,26,m26,FALSE,768.48,18.88,6.34,0.67,0.41,0.31,0.64,0.52,38.02,0.09
44135.00,10/31/20,26,m26,FALSE,768.19,18.86,6.13,0.67,0.41,0.3,0.65,0.52,38.02,0.09
44135.00,10/31/20,26,m26,FALSE,766.83,18.83,5.93,0.67,0.41,0.3,0.65,0.52,38.02,0.09
44135.00,10/31/20,26,m26,FALSE,765.17,18.81,5.94,0.67,0.41,0.3,0.65,0.53,38.02,0.09
44135.00,10/31/20,26,m26,FALSE,764.16,18.8,5.86,0.67,0.41,0.3,0.65,0.53,38.03,0.1
44135.00,10/31/20,26,m26,FALSE,763.42,18.8,5.77,0.67,0.41,0.3,0.65,0.53,38.03,0.1
44135.00,10/31/20,26,m26,FALSE,763.37,18.8,5.75,0.67,0.41,0.3,0.65,0.53,38.03,0.1
44135.00,10/31/20,26,m26,FALSE,763.29,18.8,5.74,0.67,0.42,0.3,0.65,0.53,38.03,0.1
44135.00,10/31/20,26,m26,FALSE,762.87,18.8,5.73,0.67,0.42,0.3,0.65,0.53,38.03,0.1
44135.00,10/31/20,26,m26,FALSE,763.02,18.8,5.71,0.67,0.42,0.3,0.64,0.53,38.03,0.09
44135.00,10/31/20,26,m26,FALSE,763.65,18.8,5.7,0.67,0.42,0.3,0.64,0.53,38.03,0.09
44135.00,10/31/20,26,m26,FALSE,764.83,18.82,5.7,0.67,0.42,0.3,0.64,0.53,38.03,0.09
44135.00,10/31/20,26,m26,FALSE,766.5,18.84,5.7,0.67,0.42,0.3,0.64,0.53,38.03,0.09
44135.00,10/31/20,26,m26,FALSE,767.62,18.87,5.7,0.67,0.42,0.3,0.64,0.53,38.04,0.09
44135.00,10/31/20,26,m26,FALSE,768.12,18.89,5.7,0.67,0.42,0.3,0.64,0.54,38.04,0.09
44135.00,10/31/20,26,m26,FALSE,769.07,18.94,5.66,0.67,0.42,0.3,0.64,0.54,38.05,0.09
44135.00,10/31/20,26,m26,FALSE,770.05,18.99,5.62,0.67,0.42,0.3,0.64,0.54,38.06,0.08
44135.00,10/31/20,26,m26,FALSE,770.2,19,5.62,0.67,0.42,0.3,0.64,0.54,38.06,0.08
44135.00,10/31/20,26,m26,FALSE,770.35,19.01,5.63,0.67,0.42,0.29,0.64,0.54,38.07,0.08
44135.00,10/31/20,26,m26,FALSE,770.76,19.01,5.63,0.67,0.42,0.29,0.64,0.54,38.07,0.08
44135.00,10/31/20,26,m26,FALSE,771.44,19.01,5.63,0.67,0.42,0.29,0.64,0.54,38.08,0.08
44135.00,10/31/20,26,m26,FALSE,772.18,19.02,5.63,0.67,0.42,0.29,0.63,0.54,38.09,0.08
44135.00,10/31/20,26,m26,FALSE,771.91,19.02,5.63,0.67,0.42,0.29,0.63,0.54,38.1,0.08
44135.00,10/31/20,26,m26,FALSE,771.45,19.03,5.64,0.66,0.42,0.28,0.63,0.54,38.11,0.07
44135.00,10/31/20,26,m26,FALSE,771.46,19.05,5.64,0.66,0.43,0.28,0.63,0.54,38.11,0.07
44135.00,10/31/20,26,m26,FALSE,770.36,19.05,5.64,0.66,0.43,0.28,0.63,0.54,38.12,0.08
44135.00,10/31/20,26,m26,FALSE,768.27,19.01,5.64,0.66,0.43,0.28,0.63,0.55,38.13,0.08
44135.00,10/31/20,26,m26,FALSE,766.9,18.97,5.64,0.66,0.43,0.28,0.63,0.55,38.14,0.08
44135.00,10/31/20,26,m26,FALSE,766.34,18.98,5.64,0.66,0.43,0.28,0.63,0.55,38.14,0.08
44135.00,10/31/20,26,m26,FALSE,765.38,18.97,5.64,0.66,0.43,0.28,0.63,0.55,38.14,0.08
44135.00,10/31/20,26,m26,FALSE,764.06,18.93,5.64,0.66,0.43,0.28,0.63,0.55,38.14,0.07
44135.00,10/31/20,26,m26,FALSE,762.74,18.86,5.65,0.66,0.43,0.28,0.63,0.55,38.14,0.07
44135.00,10/31/20,26,m26,FALSE,761.13,18.77,5.64,0.66,0.44,0.28,0.62,0.55,38.14,0.07
44135.00,10/31/20,26,m26,FALSE,759.75,18.72,5.61,0.66,0.44,0.28,0.62,0.55,38.14,0.07
44135.00,10/31/20,26,m26,FALSE,758.88,18.71,5.6,0.66,0.44,0.28,0.62,0.55,38.13,0.06
44135.00,10/31/20,26,m26,FALSE,758,18.71,5.6,0.65,0.44,0.28,0.62,0.55,38.14,0.06
44135.00,10/31/20,26,m26,FALSE,756.7,18.7,5.61,0.65,0.44,0.28,0.62,0.55,38.15,0.07
44135.00,10/31/20,26,m26,FALSE,755.53,18.69,5.61,0.65,0.44,0.28,0.62,0.56,38.15,0.06
44136.00,11/01/20,26,m26,FALSE,754.45,18.68,5.61,0.65,0.44,0.28,0.62,0.55,38.15,0.06
44136.00,11/01/20,26,m26,FALSE,753.13,18.66,5.72,0.65,0.44,0.28,0.62,0.55,38.15,0.06
44136.00,11/01/20,26,m26,FALSE,751.31,18.64,5.82,0.65,0.44,0.28,0.62,0.55,38.15,0.05
44136.00,11/01/20,26,m26,FALSE,749.88,18.63,5.82,0.65,0.44,0.28,0.62,0.55,38.15,0.06
44136.00,11/01/20,26,m26,FALSE,748.86,18.62,5.82,0.65,0.44,0.28,0.61,0.55,38.16,0.06
44136.00,11/01/20,26,m26,FALSE,747.32,18.61,5.82,0.65,0.44,0.28,0.61,0.55,38.17,0.06
44136.00,11/01/20,26,m26,FALSE,746.98,18.61,5.64,0.65,0.44,0.28,0.61,0.55,38.18,0.06
44136.00,11/01/20,26,m26,FALSE,746.19,18.6,5.45,0.64,0.44,0.28,0.61,0.55,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,744.54,18.58,5.43,0.64,0.44,0.28,0.61,0.55,38.19,0.05
44136.00,11/01/20,26,m26,FALSE,742.94,18.56,5.41,0.64,0.44,0.29,0.61,0.55,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,740.88,18.54,5.4,0.64,0.44,0.29,0.61,0.55,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,740.1,18.54,5.39,0.64,0.44,0.29,0.61,0.55,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,739.81,18.53,5.4,0.64,0.44,0.29,0.61,0.55,38.18,0.06
44136.00,11/01/20,26,m26,FALSE,739.1,18.52,5.4,0.64,0.44,0.29,0.61,0.55,38.18,0.06
44136.00,11/01/20,26,m26,FALSE,738.51,18.51,5.4,0.64,0.44,0.29,0.61,0.55,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,737.87,18.49,5.4,0.64,0.44,0.29,0.61,0.55,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,737.03,18.48,5.4,0.64,0.44,0.29,0.61,0.55,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,736.1,18.46,5.39,0.64,0.43,0.28,0.61,0.55,38.2,0.06
44136.00,11/01/20,26,m26,FALSE,735.55,18.46,5.38,0.64,0.43,0.28,0.61,0.55,38.2,0.06
44136.00,11/01/20,26,m26,FALSE,735.25,18.46,5.38,0.64,0.43,0.28,0.6,0.54,38.2,0.06
44136.00,11/01/20,26,m26,FALSE,735.74,18.45,5.38,0.64,0.43,0.28,0.6,0.54,38.2,0.06
44136.00,11/01/20,26,m26,FALSE,736.57,18.44,5.37,0.64,0.43,0.28,0.6,0.54,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,736.45,18.43,5.35,0.64,0.43,0.28,0.6,0.54,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,735.62,18.41,5.35,0.64,0.43,0.28,0.6,0.54,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,734.48,18.4,5.34,0.63,0.44,0.28,0.6,0.54,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,733.6,18.42,5.34,0.63,0.43,0.27,0.6,0.54,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,733.33,18.45,5.15,0.63,0.43,0.28,0.6,0.54,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,732.83,18.44,4.96,0.63,0.43,0.28,0.6,0.54,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,732.24,18.44,4.95,0.63,0.43,0.27,0.6,0.54,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,733.25,18.44,4.88,0.63,0.43,0.27,0.6,0.54,38.19,0.07
44136.00,11/01/20,26,m26,FALSE,734.92,18.47,4.88,0.63,0.43,0.27,0.6,0.54,38.19,0.07
44136.00,11/01/20,26,m26,FALSE,736.1,18.49,4.91,0.63,0.43,0.27,0.6,0.54,38.18,0.08
44136.00,11/01/20,26,m26,FALSE,737.67,18.5,4.88,0.63,0.43,0.27,0.6,0.54,38.18,0.08
44136.00,11/01/20,26,m26,FALSE,739.23,18.47,4.83,0.63,0.43,0.27,0.6,0.54,38.18,0.08
44136.00,11/01/20,26,m26,FALSE,739.85,18.43,4.74,0.64,0.43,0.27,0.6,0.54,38.18,0.08
44136.00,11/01/20,26,m26,FALSE,739.62,18.41,4.69,0.64,0.43,0.27,0.6,0.54,38.18,0.08
44136.00,11/01/20,26,m26,FALSE,739.38,18.4,4.67,0.64,0.43,0.27,0.6,0.54,38.18,0.08
44136.00,11/01/20,26,m26,FALSE,739.74,18.41,4.67,0.64,0.43,0.26,0.6,0.54,38.17,0.08
44136.00,11/01/20,26,m26,FALSE,740.69,18.43,4.66,0.64,0.44,0.26,0.6,0.54,38.17,0.07
44136.00,11/01/20,26,m26,FALSE,741.54,18.45,4.65,0.64,0.44,0.26,0.6,0.55,38.17,0.07
44136.00,11/01/20,26,m26,FALSE,743.01,18.43,4.64,0.64,0.44,0.26,0.6,0.55,38.17,0.07
44136.00,11/01/20,26,m26,FALSE,744.94,18.37,4.64,0.64,0.44,0.26,0.6,0.55,38.17,0.07
44136.00,11/01/20,26,m26,FALSE,746.3,18.31,4.64,0.64,0.44,0.26,0.6,0.55,38.17,0.07
44136.00,11/01/20,26,m26,FALSE,746.46,18.25,4.62,0.64,0.44,0.26,0.6,0.55,38.17,0.07
44136.00,11/01/20,26,m26,FALSE,746.12,18.18,4.62,0.64,0.44,0.26,0.6,0.55,38.17,0.07
44136.00,11/01/20,26,m26,FALSE,745.58,18.15,4.61,0.64,0.44,0.25,0.6,0.55,38.17,0.07
44136.00,11/01/20,26,m26,FALSE,745.48,18.15,4.59,0.64,0.44,0.26,0.6,0.55,38.18,0.07
44136.00,11/01/20,26,m26,FALSE,746.23,18.14,4.59,0.64,0.45,0.26,0.6,0.55,38.18,0.06
44136.00,11/01/20,26,m26,FALSE,746.61,18.18,4.58,0.64,0.45,0.26,0.6,0.55,38.18,0.06
44136.00,11/01/20,26,m26,FALSE,747.99,18.23,4.58,0.64,0.45,0.26,0.6,0.55,38.18,0.06
44136.00,11/01/20,26,m26,FALSE,749.6,18.25,4.58,0.64,0.45,0.25,0.6,0.55,38.18,0.06
44136.00,11/01/20,26,m26,FALSE,750.36,18.26,4.58,0.64,0.45,0.25,0.6,0.55,38.18,0.06
44136.00,11/01/20,26,m26,FALSE,750.27,18.27,4.58,0.64,0.45,0.25,0.6,0.55,38.18,0.06
44136.00,11/01/20,26,m26,FALSE,750.13,18.27,4.58,0.64,0.45,0.25,0.6,0.55,38.18,0.06
44136.00,11/01/20,26,m26,FALSE,750.28,18.27,4.58,0.64,0.45,0.25,0.6,0.55,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,750.11,18.27,4.58,0.64,0.45,0.25,0.6,0.55,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,749.89,18.27,4.58,0.64,0.45,0.25,0.6,0.55,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,749.91,18.31,4.59,0.64,0.45,0.25,0.6,0.55,38.19,0.06
44136.00,11/01/20,26,m26,FALSE,750.16,18.35,4.59,0.64,0.45,0.25,0.6,0.56,38.2,0.06
44136.00,11/01/20,26,m26,FALSE,750.8,18.36,4.59,0.64,0.45,0.25,0.6,0.56,38.2,0.06
44136.00,11/01/20,26,m26,FALSE,750.38,18.34,4.58,0.64,0.45,0.25,0.6,0.56,38.2,0.06
44136.00,11/01/20,26,m26,FALSE,748.76,18.3,4.56,0.64,0.45,0.24,0.6,0.56,38.2,0.06
44136.00,11/01/20,26,m26,FALSE,748.49,18.24,4.56,0.63,0.45,0.24,0.6,0.56,38.2,0.06
44136.00,11/01/20,26,m26,FALSE,749.36,18.18,4.56,0.63,0.46,0.24,0.6,0.56,38.2,0.06
44136.00,11/01/20,26,m26,FALSE,750.02,18.12,4.56,0.63,0.46,0.24,0.6,0.56,38.2,0.06
44136.00,11/01/20,26,m26,FALSE,750.64,18.06,4.56,0.63,0.46,0.24,0.6,0.56,38.2,0.06
44136.00,11/01/20,26,m26,FALSE,750.98,18.02,4.56,0.63,0.46,0.24,0.6,0.56,38.2,0.06
44136.00,11/01/20,26,m26,FALSE,750.91,18.02,4.56,0.63,0.46,0.24,0.6,0.57,38.2,0.06
44136.00,11/01/20,26,m26,FALSE,750.05,17.99,4.58,0.63,0.46,0.24,0.6,0.57,38.21,0.06
44136.00,11/01/20,26,m26,FALSE,749.73,17.93,4.61,0.63,0.47,0.24,0.6,0.57,38.21,0.06
44136.00,11/01/20,26,m26,FALSE,750.53,17.87,4.61,0.63,0.47,0.24,0.6,0.57,38.21,0.06
44136.00,11/01/20,26,m26,FALSE,750.91,17.81,4.61,0.63,0.47,0.24,0.6,0.57,38.21,0.06
44136.00,11/01/20,26,m26,FALSE,751.4,17.76,4.61,0.63,0.47,0.24,0.6,0.57,38.22,0.06
44136.00,11/01/20,26,m26,FALSE,751.86,17.7,4.62,0.63,0.47,0.24,0.6,0.57,38.22,0.06
44136.00,11/01/20,26,m26,FALSE,751.74,17.64,4.63,0.63,0.47,0.24,0.6,0.57,38.22,0.06
44136.00,11/01/20,26,m26,FALSE,751.27,17.58,4.63,0.63,0.47,0.24,0.6,0.57,38.23,0.06
44136.00,11/01/20,26,m26,FALSE,750.21,17.54,4.64,0.64,0.48,0.24,0.6,0.57,38.23,0.06
44136.00,11/01/20,26,m26,FALSE,748.06,17.5,4.66,0.64,0.48,0.24,0.6,0.57,38.24,0.07
44136.00,11/01/20,26,m26,FALSE,745.78,17.43,4.67,0.64,0.48,0.24,0.6,0.57,38.25,0.07
44136.00,11/01/20,26,m26,FALSE,744,17.35,4.68,0.64,0.48,0.24,0.6,0.58,38.26,0.07
44136.00,11/01/20,26,m26,FALSE,743.2,17.32,4.68,0.64,0.48,0.24,0.6,0.58,38.26,0.06
44136.00,11/01/20,26,m26,FALSE,743.62,17.3,4.68,0.64,0.48,0.24,0.6,0.58,38.27,0.06
44136.00,11/01/20,26,m26,FALSE,744.24,17.24,4.68,0.64,0.49,0.24,0.6,0.58,38.27,0.06
44136.00,11/01/20,26,m26,FALSE,744.17,17.15,4.66,0.64,0.49,0.24,0.6,0.58,38.27,0.06
44136.00,11/01/20,26,m26,FALSE,744.17,17.07,4.63,0.64,0.49,0.23,0.6,0.58,38.27,0.06
44136.00,11/01/20,26,m26,FALSE,744.34,17,4.62,0.64,0.49,0.23,0.6,0.58,38.27,0.06
44136.00,11/01/20,26,m26,FALSE,744.26,16.93,4.62,0.64,0.49,0.23,0.6,0.58,38.28,0.06
44136.00,11/01/20,26,m26,FALSE,744.52,16.86,4.62,0.64,0.49,0.23,0.6,0.58,38.28,0.06
44136.00,11/01/20,26,m26,FALSE,744.73,16.79,4.62,0.64,0.5,0.23,0.6,0.58,38.28,0.06
44136.00,11/01/20,26,m26,FALSE,745.41,16.72,4.62,0.64,0.5,0.23,0.6,0.58,38.28,0.05
44136.00,11/01/20,26,m26,FALSE,745.81,16.71,4.7,0.64,0.5,0.24,0.6,0.58,38.28,0.05
44136.00,11/01/20,26,m26,FALSE,744.94,16.72,4.78,0.64,0.5,0.24,0.6,0.59,38.29,0.05
44136.00,11/01/20,26,m26,FALSE,744.54,16.73,4.78,0.64,0.5,0.24,0.6,0.59,38.29,0.05
44136.00,11/01/20,26,m26,FALSE,744.87,16.72,4.78,0.64,0.5,0.24,0.6,0.59,38.3,0.05
44136.00,11/01/20,26,m26,FALSE,745.33,16.71,4.79,0.64,0.5,0.24,0.6,0.59,38.31,0.05
44136.00,11/01/20,26,m26,FALSE,745.96,16.73,4.8,0.64,0.5,0.24,0.6,0.59,38.31,0.05
44136.00,11/01/20,26,m26,FALSE,746.48,16.75,4.8,0.64,0.5,0.24,0.6,0.59,38.32,0.05
44136.00,11/01/20,26,m26,FALSE,746.36,16.75,4.8,0.64,0.5,0.24,0.6,0.59,38.33,0.05
44136.00,11/01/20,26,m26,FALSE,745.88,16.76,4.82,0.64,0.5,0.24,0.6,0.59,38.34,0.06
44136.00,11/01/20,26,m26,FALSE,745.53,16.77,4.85,0.64,0.51,0.24,0.6,0.59,38.34,0.06
44136.00,11/01/20,26,m26,FALSE,744.67,16.77,4.86,0.64,0.51,0.24,0.6,0.59,38.35,0.06
44136.00,11/01/20,26,m26,FALSE,744.1,16.77,4.91,0.64,0.51,0.24,0.6,0.59,38.36,0.06
44136.00,11/01/20,26,m26,FALSE,743.76,16.78,4.96,0.64,0.51,0.24,0.6,0.59,38.36,0.06
44136.00,11/01/20,26,m26,FALSE,743.19,16.77,4.96,0.64,0.51,0.24,0.6,0.59,38.36,0.07
44136.00,11/01/20,26,m26,FALSE,743.26,16.78,4.97,0.64,0.51,0.24,0.6,0.59,38.37,0.07
44136.00,11/01/20,26,m26,FALSE,743.54,16.79,4.97,0.64,0.51,0.24,0.6,0.59,38.38,0.07
44136.00,11/01/20,26,m26,FALSE,742.78,16.81,4.98,0.64,0.51,0.24,0.6,0.59,38.39,0.07
44136.00,11/01/20,26,m26,FALSE,741.4,16.82,4.98,0.64,0.51,0.24,0.6,0.59,38.39,0.06
44136.00,11/01/20,26,m26,FALSE,739.47,16.82,5.01,0.64,0.51,0.24,0.6,0.59,38.4,0.06
44136.00,11/01/20,26,m26,FALSE,736.97,16.81,5.06,0.64,0.51,0.25,0.6,0.59,38.4,0.06
44136.00,11/01/20,26,m26,FALSE,735.39,16.78,5.08,0.64,0.51,0.25,0.6,0.59,38.41,0.07
44136.00,11/01/20,26,m26,FALSE,734.49,16.74,5.08,0.64,0.51,0.25,0.6,0.59,38.41,0.06
44136.00,11/01/20,26,m26,FALSE,734.29,16.7,5.08,0.64,0.51,0.25,0.6,0.59,38.41,0.06
44136.00,11/01/20,26,m26,FALSE,734.89,16.67,5.08,0.64,0.52,0.25,0.6,0.59,38.41,0.06
44136.00,11/01/20,26,m26,FALSE,736.2,16.69,5.07,0.64,0.52,0.25,0.6,0.59,38.41,0.06
44136.00,11/01/20,26,m26,FALSE,736.88,16.7,5.07,0.64,0.52,0.25,0.6,0.59,38.4,0.06
44136.00,11/01/20,26,m26,FALSE,736.97,16.71,5.07,0.64,0.52,0.25,0.6,0.59,38.4,0.06
44136.00,11/01/20,26,m26,FALSE,736.58,16.71,5.13,0.64,0.52,0.25,0.6,0.59,38.4,0.06
44136.00,11/01/20,26,m26,FALSE,735.85,16.71,5.2,0.64,0.53,0.25,0.6,0.6,38.4,0.06
44136.00,11/01/20,26,m26,FALSE,735.81,16.68,5.21,0.64,0.53,0.25,0.6,0.6,38.4,0.06
44136.00,11/01/20,26,m26,FALSE,735.18,16.66,5.3,0.64,0.53,0.25,0.6,0.6,38.4,0.06
44136.00,11/01/20,26,m26,FALSE,733.91,16.67,5.42,0.65,0.53,0.25,0.6,0.59,38.4,0.06
44136.00,11/01/20,26,m26,FALSE,733.55,16.67,5.51,0.65,0.52,0.25,0.6,0.59,38.4,0.06
44136.00,11/01/20,26,m26,FALSE,734.07,16.71,5.63,0.65,0.52,0.26,0.6,0.59,38.4,0.07
44136.00,11/01/20,26,m26,FALSE,733.25,16.72,5.67,0.65,0.52,0.26,0.6,0.59,38.4,0.06
44136.00,11/01/20,26,m26,FALSE,732.74,16.72,5.66,0.65,0.52,0.26,0.6,0.59,38.41,0.06
44136.00,11/01/20,26,m26,FALSE,732.99,16.73,5.66,0.65,0.52,0.26,0.6,0.59,38.42,0.06
44136.00,11/01/20,26,m26,FALSE,732.55,16.73,5.66,0.65,0.53,0.26,0.6,0.59,38.42,0.06
44136.00,11/01/20,26,m26,FALSE,730.47,16.73,5.66,0.65,0.53,0.26,0.6,0.59,38.43,0.06
44136.00,11/01/20,26,m26,FALSE,729.43,16.7,5.66,0.65,0.53,0.26,0.6,0.6,38.44,0.07
44136.00,11/01/20,26,m26,FALSE,731.95,16.7,5.66,0.65,0.53,0.26,0.6,0.6,38.44,0.07
44136.00,11/01/20,26,m26,FALSE,734.98,16.73,5.66,0.65,0.53,0.26,0.6,0.6,38.44,0.07
44136.00,11/01/20,26,m26,FALSE,735.47,16.71,5.65,0.65,0.53,0.26,0.6,0.6,38.44,0.06
44136.00,11/01/20,26,m26,FALSE,734.03,16.63,5.65,0.65,0.53,0.26,0.6,0.6,38.44,0.06
44136.00,11/01/20,26,m26,FALSE,733.48,16.56,5.65,0.65,0.53,0.26,0.6,0.6,38.45,0.06
44136.00,11/01/20,26,m26,FALSE,733.62,16.53,5.65,0.65,0.53,0.26,0.6,0.6,38.45,0.06
44136.00,11/01/20,26,m26,FALSE,733.8,16.53,5.65,0.65,0.53,0.26,0.6,0.6,38.46,0.06
44136.00,11/01/20,26,m26,FALSE,734.15,16.54,5.64,0.65,0.54,0.25,0.6,0.6,38.45,0.06
44136.00,11/01/20,26,m26,FALSE,733.82,16.54,5.64,0.65,0.54,0.25,0.6,0.6,38.46,0.06
44136.00,11/01/20,26,m26,FALSE,733.41,16.5,5.64,0.65,0.54,0.25,0.6,0.6,38.46,0.06
44136.00,11/01/20,26,m26,FALSE,733.48,16.45,5.64,0.65,0.54,0.25,0.6,0.6,38.46,0.07
44136.00,11/01/20,26,m26,FALSE,733.24,16.39,5.64,0.65,0.54,0.25,0.6,0.6,38.46,0.07
44136.00,11/01/20,26,m26,FALSE,732.74,16.35,5.65,0.65,0.54,0.25,0.6,0.6,38.47,0.07
44136.00,11/01/20,26,m26,FALSE,733.78,16.32,5.67,0.65,0.54,0.25,0.6,0.61,38.47,0.07
44136.00,11/01/20,26,m26,FALSE,735.98,16.31,5.68,0.65,0.54,0.25,0.6,0.61,38.47,0.07
44136.00,11/01/20,26,m26,FALSE,738.72,16.3,5.68,0.65,0.54,0.25,0.6,0.61,38.46,0.07
44136.00,11/01/20,26,m26,FALSE,740.06,16.28,5.71,0.65,0.54,0.25,0.6,0.61,38.46,0.07
44136.00,11/01/20,26,m26,FALSE,739.5,16.31,5.79,0.65,0.54,0.25,0.6,0.6,38.47,0.07
44136.00,11/01/20,26,m26,FALSE,740.76,16.35,5.86,0.65,0.54,0.26,0.6,0.6,38.47,0.07
44136.00,11/01/20,26,m26,FALSE,742.27,16.36,6.03,0.65,0.54,0.26,0.6,0.6,38.47,0.06
44136.00,11/01/20,26,m26,FALSE,742.88,16.37,6.19,0.65,0.54,0.26,0.6,0.6,38.48,0.06
44136.00,11/01/20,26,m26,FALSE,743.84,16.4,6.32,0.65,0.54,0.26,0.59,0.6,38.49,0.06
44136.00,11/01/20,26,m26,FALSE,745.25,16.44,6.43,0.65,0.55,0.26,0.59,0.6,38.49,0.06
44136.00,11/01/20,26,m26,FALSE,746.44,16.41,6.28,0.65,0.55,0.26,0.59,0.6,38.49,0.06
44136.00,11/01/20,26,m26,FALSE,746.77,16.38,6.12,0.65,0.55,0.26,0.59,0.61,38.5,0.05
44136.00,11/01/20,26,m26,FALSE,746.76,16.41,6.11,0.65,0.55,0.26,0.59,0.61,38.5,0.05
